1.067455,-0.084705,1
0.576673,1.272307,1
1.659781,0.844922,1
1.259848,0.968323,1
0.988332,0.583444,1
0.373625,1.011740,1
0.869382,-1.332307,1
2.678375,-0.753785,1
1.019389,1.110215,1
1.752276,0.265570,1
0.465520,0.308883,1
1.467751,-0.047423,1
0.699018,0.424028,1
0.439235,0.504707,1
1.174863,-1.099706,1
0.963085,-0.675851,1
0.616573,0.867836,1
2.679316,1.486701,1
-0.861966,-0.538738,1
0.923302,-0.018643,1
-0.429748,0.151688,1
0.505172,-0.839430,1
0.509326,-0.163084,1
1.072833,0.651204,1
-0.441495,-1.497744,1
1.390618,-1.666238,1
1.946333,0.025683,1
0.792316,-0.565768,1
1.074625,0.108954,1
1.712426,0.725583,1
2.217216,-0.943217,1
0.958964,-0.265661,1
1.090137,-0.805860,1
1.652162,1.014810,1
0.538406,-0.005276,1
0.069178,1.091986,1
0.812688,1.185803,1
1.681217,-0.715877,1
-0.144575,-0.347656,1
1.157298,-0.516326,1
1.568777,1.002519,1
-0.517642,1.217576,1
1.561972,-0.943921,1
1.177354,-0.459382,1
2.019711,-1.295670,1
1.576158,-0.549934,1
1.430774,-0.876179,1
-0.441686,0.593114,1
1.507005,0.078010,1
1.359275,0.496788,1
0.432119,-0.083302,1
0.343742,0.254846,1
1.444685,-0.014689,1
0.682865,-0.021416,1
-0.557915,0.192417,1
2.430792,-0.131265,1
1.265190,1.026414,1
1.248055,0.679455,1
1.555554,0.305439,1
1.578057,-1.003833,1
1.100717,-0.910266,1
0.144481,-0.717085,1
0.080566,0.068528,1
1.075719,-0.533147,1
0.573552,0.184504,1
0.387284,1.115614,1
0.817489,0.482565,1
0.488635,-0.809294,1
2.358338,-1.008615,1
1.009300,-0.663335,1
0.794984,-0.218146,1
0.835131,-0.935688,1
0.899722,-0.909682,1
0.799362,-0.402326,1
0.308045,-0.697709,1
0.879586,0.192998,1
0.368085,0.784881,1
0.589666,-0.180851,1
0.711596,-0.039491,1
1.550486,-1.396435,1
2.253454,-0.551822,1
1.427341,0.183815,1
-0.026663,-0.972950,1
1.879858,-0.569904,1
0.967937,0.019692,1
0.388146,0.570114,1
1.344032,-0.186994,1
-0.161669,-0.261831,1
-0.280349,-0.165579,1
1.413342,-1.765930,1
-0.182225,-0.285228,1
1.807365,0.086803,1
0.739508,-0.348623,1
0.993045,1.491689,1
2.150833,0.948811,1
1.452934,0.331415,1
2.149251,0.316980,1
0.738857,1.590525,1
1.123715,0.409570,1
1.289421,-0.006290,1
1.272576,-1.351748,1
0.797164,-0.198272,1
-0.453886,0.292817,1
3.666214,-0.270469,1
0.286431,-0.531443,1
2.147656,1.634482,1
1.150345,0.036753,1
0.750823,-0.366275,1
0.334577,-1.028811,1
1.381967,1.081888,1
1.596210,0.390846,1
0.618814,0.012956,1
1.532484,0.228613,1
-0.114352,-0.302407,1
0.831352,-0.113543,1
0.913767,1.103714,1
-0.417858,0.516503,1
1.746785,0.008881,1
0.286511,0.686976,1
1.990843,0.208543,1
1.213069,0.399570,1
1.472759,-0.320520,1
1.115657,-0.285247,1
1.356016,-0.387249,1
1.282505,0.032077,1
-1.536972,0.409347,0
-1.420845,-0.614067,0
-1.838758,-0.216611,0
0.193789,0.789461,0
-2.615718,0.414621,0
-1.331316,-0.752115,0
-1.235549,-1.043976,0
-1.038875,0.695502,0
-0.983352,0.023500,0
-1.010488,0.906584,0
-1.008797,-0.505341,0
-1.738215,-0.171127,0
0.277508,-0.508821,0
-0.861072,0.139928,0
-0.910316,0.211375,0
0.298402,0.125766,0
-0.688962,0.120631,0
-1.693171,-0.119110,0
-0.814759,0.298897,0
-0.511456,-0.339869,0
0.446614,-0.901583,0
-0.281980,0.629516,0
0.188998,-0.356371,0
-1.320365,-0.287960,0
-1.571995,0.568662,0
0.505410,-0.416666,0
-0.231342,-0.946729,0
-0.817050,0.859775,0
-0.650511,-0.779732,0
-1.161210,-0.542873,0
-1.889658,-0.077475,0
-0.897549,-0.174282,0
0.125397,1.679939,0
-2.104942,0.144845,0
-0.851093,0.422684,0
-0.907599,0.283484,0
0.201953,0.530252,0
-1.648157,1.112538,0
-2.608630,-0.731762,0
-0.988296,-1.010264,0
-1.112654,0.427944,0
-1.229612,-0.081072,0
-1.288227,0.991354,0
-0.669185,-1.409969,0
-1.712464,-0.091594,0
-0.218573,0.396736,0
-2.503185,-0.382898,0
-0.367664,0.361249,0
0.054777,0.318585,0
-0.772177,-1.803654,0
-1.568712,0.068297,0
-1.778719,-0.372472,0
0.067957,-2.103245,0
-1.147004,0.652055,0
-1.328236,0.431718,0
-1.498677,0.614913,0
-1.760298,-0.934800,0
-1.451977,0.334470,0
-1.836104,-0.603129,0
-1.904506,0.091331,0
-1.489470,-0.029985,0
-0.384204,0.374139,0
-0.520235,0.543336,0
0.753002,0.913550,0
-0.061791,0.898300,0
-2.859599,-0.206891,0
-0.834339,0.017922,0
-0.890459,-0.196288,0
-0.253916,0.532337,0
-1.385577,0.538464,0
-0.958427,-1.099611,0
0.719249,-0.738362,0
-0.910636,-0.217030,0
-1.954562,0.489208,0
-0.603806,0.322505,0
-0.480027,0.121434,0
-1.459389,-0.754919,0
-0.545073,1.294640,0
-1.018715,1.105917,0
-1.214990,-1.177894,0
-0.828476,0.701813,0
-1.051050,0.675176,0
-0.372047,1.347966,0
-0.898042,0.242110,0
-0.135237,-0.277712,0
-0.856221,0.354135,0
-0.935635,-0.640694,0
-2.076390,-0.233224,0
-0.239565,0.022941,0
-1.717524,0.377050,0
-1.634140,-0.645304,0
-0.953619,-1.589181,0
-1.548659,0.395724,0
0.074524,-0.375569,0
-1.150838,-0.008084,0
-1.249086,0.007666,0
-1.273005,-0.339781,0
-0.648265,-0.104002,0
-1.919465,0.101292,0
-1.387582,0.659323,0
0.183549,-1.137860,0
-0.928782,-0.951449,0
-0.521843,-0.367094,0
-0.069698,0.670170,0
-0.670844,-2.182603,0
-0.983512,-0.134268,0
-0.863361,0.556740,0
-0.064710,-0.248761,0
0.435143,1.431602,0
-0.178551,-1.394035,0
-1.305455,0.692256,0
-1.691541,-0.870036,0
-1.635254,0.244675,0
-1.859158,0.169812,0
-0.265213,-0.264875,0
-0.591604,0.343369,0
-1.239891,-0.363525,0
0.330750,-0.022528,0
-1.521686,1.109974,0
-1.866712,-1.245381,0
-1.021233,-0.785861,0
-1.407900,-0.477379,0
-0.917954,-0.978010,0
-0.856176,0.162699,0
0.330487,0.352673,0
