1.947927,-0.316083,1.188782,1.602837,0.330199,1.053282,-0.586460,3.074057,-1.696239,1.743171,1
-2.419322,1.901417,0.111236,2.160626,1.828999,6.012633,0.253733,-0.065192,-3.107102,0.430913,1
3.344311,0.051867,2.265470,-3.229110,1.441541,1.406496,4.434368,1.677996,0.695545,-0.053239,1
-3.199238,0.128078,4.330197,4.006526,1.307169,-0.024530,-1.382434,-0.734559,1.564905,-0.630543,1
2.991040,2.219360,-3.851567,2.465767,0.510940,3.589306,0.607894,4.695446,-1.044835,1.448965,1
0.406989,-0.277119,3.119061,3.820813,-0.627587,3.076810,0.663565,1.658897,3.918844,-3.234105,1
3.587797,-2.076490,5.009439,3.200682,-0.571577,1.498608,-4.367082,1.461556,4.743830,-0.650914,1
0.600003,0.369550,0.005361,-2.412840,-1.029895,0.493569,2.914358,-5.483208,0.907861,5.344813,1
-3.042418,6.344213,3.817911,-3.534111,0.778138,2.940631,2.406194,-1.747986,3.953414,-4.203992,1
1.597445,0.709176,-1.155636,-2.279273,0.600995,-1.442932,0.336813,-1.245749,0.683865,1.819195,1
-1.776733,2.482451,3.718547,-0.853871,-1.225972,1.268159,2.237901,1.378999,1.357754,-3.169070,1
-2.161798,3.862219,0.657798,-0.035726,-3.811781,3.377666,4.916276,1.718718,-1.225473,1.248262,1
0.731451,2.075164,-1.031809,-7.061621,-1.663741,0.397403,0.723907,0.198160,-0.074432,3.398616,1
4.833538,0.879702,1.316833,-1.813392,0.614281,5.857125,0.320862,-0.857743,1.293396,-1.681190,1
5.044868,-0.671436,1.452855,1.352634,-0.184497,1.928874,1.549829,-0.144170,1.790011,1.440791,1
0.442912,-3.884148,3.421650,4.898825,-0.343203,1.642972,1.645113,-2.579822,-0.880553,0.075013,1
0.764792,1.927674,1.498147,0.753303,5.071331,3.715132,4.064679,-2.842492,-0.049302,0.793834,1
3.956252,2.297003,0.309878,3.373293,-1.087116,-4.097957,4.698801,5.936547,3.513195,1.279976,1
0.374945,0.565569,-1.534096,2.364408,0.494931,-0.633788,2.017095,4.851671,4.591994,-1.170511,1
