-0.495260,2.413629,3.770685,-0.089047,6.587107,-2.638492,-0.158721,7.782059,-4.002265,5.433657,-3.429673,2.365971,1.999261,-0.655096,0.620538,1
0.594437,-5.037234,1.233223,-0.847576,1.252918,-5.119965,5.081980,-5.994028,5.518526,-0.555286,-2.739772,-0.241568,-3.643093,0.174588,-1.215150,1
2.898670,2.028242,-3.211481,4.154127,1.226834,-1.804277,-4.720834,0.979403,-0.213254,-0.283178,0.122875,-2.954505,0.901400,3.585785,-3.420362,1
3.777563,-2.161991,1.748970,1.289417,-0.418348,-0.284147,-1.552141,-2.465478,2.282035,2.989090,0.825747,1.713524,-1.552319,-7.058449,5.250179,1
0.567663,4.421614,-0.386710,1.761396,5.426992,2.183775,1.653814,2.358110,-0.844444,-0.840430,1.315580,1.010268,1.355781,-0.869101,1.354897,1
-1.781368,5.811005,-0.157940,2.628389,0.719299,0.681414,0.870747,0.220233,-0.381060,-3.239619,3.894032,-0.517230,1.183796,-4.700776,-1.061922,1
-2.158175,2.218627,4.025915,-2.108563,-0.802898,-1.520368,-5.560678,4.525858,-2.998849,-0.580436,6.210604,3.045322,4.552263,1.971062,0.429339,1
-0.473547,-4.213445,5.430632,0.288324,-1.671194,1.314651,-5.022102,3.105850,0.905017,0.669474,3.597649,1.782994,-0.576739,0.994150,0.109370,1
4.459894,3.675285,0.763976,3.701092,-0.653378,-0.279412,2.555395,2.634857,2.984957,3.635159,-3.706525,-0.548826,1.042674,0.180437,-1.629376,1
1.564448,-1.401501,1.753868,4.528168,0.086051,1.902074,0.635730,3.118725,1.064140,1.727271,5.147091,-3.653969,-1.265251,3.763611,-4.247850,1
0.565062,-1.603473,5.253054,0.690495,-0.297886,3.071863,3.561443,-2.262218,-2.981218,1.388686,-0.267990,-0.919364,1.862750,-4.354560,3.040438,1
-2.772517,-2.581698,2.138036,0.180922,-1.412612,3.377443,-0.172558,5.494741,-4.254313,1.164219,2.182418,-0.757016,2.375739,0.887977,2.455430,1
-0.556459,1.887906,-0.126425,0.027667,2.697922,3.776440,2.696333,-1.780592,-1.202676,-5.104441,-0.346280,0.125840,3.936680,-1.607929,1.190310,1
-1.646745,3.126513,3.605890,-2.961434,-0.085697,1.002218,3.658213,-2.779317,0.658454,0.572934,-0.430325,-0.371887,-0.254575,-2.269356,-0.318257,1
-1.581781,0.778532,5.447565,0.711337,0.854914,2.800251,1.420921,1.996535,-3.944134,4.928982,6.350389,2.228915,-3.976629,2.318459,0.655865,1
4.035036,1.799817,3.115244,-0.021829,2.166101,0.909968,-2.187899,-1.878952,3.874918,-1.974986,-0.475728,0.151885,-1.829210,1.039179,1.809667,1
