0.088240,-0.520790,0.917925,0.181614,-0.643199,1
1.626619,-1.295440,0.018914,0.158559,-0.015090,1
0.951258,0.376472,-0.273548,1.118315,-0.481039,1
1.323607,0.175651,1.860206,-0.135322,-0.564634,1
-0.384809,-0.345380,0.012411,0.105869,-0.592844,1
0.817380,0.001046,-0.463122,1.155824,-0.316005,1
0.883835,-0.260983,-0.117397,1.363212,-0.696977,1
0.344549,0.295776,0.241357,0.898190,1.079840,1
1.490788,0.610203,-0.237616,0.148201,1.682089,1
1.485941,0.013388,-0.296456,1.424392,-0.870906,1
1.175821,0.875034,-0.306244,0.066655,-0.593462,1
0.561660,0.156542,-0.935980,-0.237007,0.450622,1
0.743744,0.265759,0.092440,-0.257214,-0.091840,1
1.070856,-0.846849,-0.113568,-1.523511,0.542172,1
1.659458,1.362022,-1.147656,0.004036,0.493659,1
1.176465,-0.926293,-0.047301,0.104455,-0.544721,1
1.000439,0.421637,-0.234941,0.303099,0.427284,1
1.909291,-0.284495,-0.273037,0.118455,0.578868,1
-0.140635,1.197610,0.749207,0.824751,-0.080390,1
-0.182072,0.004687,0.948712,0.193696,-0.365714,1
0.404092,0.120157,0.822996,0.053423,-1.526049,1
1.708068,-0.903251,1.458224,0.894752,-0.064725,1
1.019608,-0.810506,-0.226776,-0.742958,0.663410,1
1.401070,0.968064,-0.226398,0.281416,0.993298,1
-0.038646,-1.191176,0.049955,0.459520,0.763737,1
1.084589,-0.858362,-0.093271,0.113494,-0.447009,1
1.102640,-0.053049,-0.606009,0.742053,-0.657743,1
0.751272,0.181464,0.477315,-0.183475,-1.706976,1
1.951438,0.429144,-0.425231,-1.228662,0.074345,1
0.702199,0.454825,0.493709,0.326921,-0.918019,1
0.954022,0.403569,-0.166878,-0.277190,1.159264,1
-0.090797,1.252059,-1.231232,0.537356,0.826965,1
0.465656,-0.206651,0.491157,2.454762,0.153118,1
-0.259764,-0.103079,-0.348513,-0.612727,-0.324331,1
1.891591,-0.684750,0.172712,-0.015743,0.939768,1
1.234541,-0.223589,0.241104,1.601573,-0.540740,1
2.320853,-0.115594,1.095046,-0.701140,-0.059293,1
-0.342633,0.085703,-1.159494,0.895322,-0.585614,1
0.374015,0.099901,-0.297836,2.133060,-0.046016,1
1.416669,-0.363574,-1.389289,-0.767550,-0.177360,1
0.916957,-0.452271,0.596660,0.311673,-1.300064,1
1.194346,0.905489,0.474617,0.186817,-0.884885,1
0.549575,0.718450,0.290551,-1.332669,-0.751099,1
0.819760,0.064424,-0.817808,0.891548,-0.091039,1
2.096003,-1.295271,-0.644454,0.580349,-0.213423,1
0.636419,-0.741676,-0.477306,0.338202,-1.135876,1
1.167705,1.224662,-1.326734,1.014202,0.436999,1
1.838103,-0.629086,0.568793,0.866785,0.958847,1
0.002175,-0.450125,-0.514298,-0.934609,0.646245,1
0.497892,-0.719493,0.494311,0.307710,0.683969,1
2.059914,1.456978,0.091239,0.433365,-0.056528,1
0.708757,-0.737646,-0.068804,0.320232,0.044579,1
1.224926,0.490286,-0.719250,0.549517,-0.448535,1
2.488405,1.139723,-0.522205,-0.034302,0.072249,1
-0.513482,0.587275,0.206584,0.240253,-0.703362,1
0.914913,-0.288433,0.219243,0.471325,-1.431190,1
0.857212,1.570107,-0.469128,-0.110276,0.364948,1
0.024024,0.664207,0.063981,-1.320892,0.409306,1
1.663196,0.786831,-0.126853,-0.105190,-0.161553,1
2.131567,-0.153183,-0.002857,-0.141938,1.759614,1
1.152476,-0.340437,-0.610002,0.031471,-0.742594,1
0.245275,0.706132,-0.784692,0.025713,-0.785800,1
0.848545,1.343439,-0.567154,0.373827,1.189209,1
1.784944,1.371104,0.600560,-1.708176,0.284124,1
1.758005,-0.650492,0.767355,-1.032589,0.300643,1
1.005756,0.653774,0.124327,-0.042149,-0.950292,1
0.390042,-0.584026,-0.656291,1.175171,0.155227,1
0.926703,0.487559,0.365566,0.595482,1.168842,1
-1.030502,0.410007,0.082557,0.372766,-0.143792,1
0.116204,0.611948,0.158722,1.196263,0.722877,1
1.365168,-0.741319,0.146361,0.038929,-0.160767,1
1.505950,-0.373461,-0.828449,-0.317576,-0.362380,1
-0.522106,-0.056406,0.414132,-1.898200,-1.042155,1
0.955334,0.109430,0.495298,0.192878,1.468669,1
-0.277605,0.650996,1.060345,0.520435,0.581531,1
2.017878,0.035913,0.260888,-0.384007,0.661388,1
1.592081,0.371923,0.451159,0.079155,0.766392,1
-0.438095,1.842348,0.942332,0.728720,-0.218739,1
1.520233,0.527618,0.399853,0.892422,-0.520174,1
-0.121830,-1.124759,1.335035,-0.452338,0.326248,1
0.252348,0.996698,-0.529568,-0.440124,-0.437073,1
