1.721892,1.844865,-3.797157,3.471700,-1.309472,-1.158079,-0.461576,1
6.120482,1.574676,-0.998795,1.539201,-1.716902,2.079707,2.360902,1
-1.855908,4.307925,2.232059,0.886588,1.995964,0.809807,0.801293,1
-0.129922,-1.720699,1.517113,2.827580,1.324992,0.476305,0.049573,1
2.279209,0.742121,-3.773545,0.059937,3.397567,3.753838,0.237880,1
0.767840,0.323783,0.458353,1.477114,4.427419,1.544878,1.690967,1
0.510775,3.812352,0.698168,2.802591,-1.379163,0.614109,0.125982,1
1.940098,1.883615,1.292836,2.505038,4.185987,2.156646,1.795651,1
3.444557,-0.070848,0.356096,1.984737,1.656774,-0.093540,0.488452,1
2.330253,0.787660,-1.929135,-0.487880,4.935966,4.110415,2.978513,1
3.291082,-0.949205,-1.271245,3.564029,-1.119999,1.438867,1.931551,1
-0.696959,2.962743,4.737541,0.527243,-0.855674,-0.182469,2.708154,1
0.242707,-0.759004,3.922518,0.716885,2.070824,3.862182,-0.268061,1
-1.202523,3.136001,3.334024,-4.071973,-0.080037,3.442178,-0.272553,1
0.525961,-0.203620,-0.327195,1.521944,4.228900,2.934866,3.077756,1
-1.295515,2.769368,3.424581,0.762094,1.850537,0.513691,1.640650,1
1.661446,3.009694,-0.480402,0.626316,0.824177,0.113101,1.572347,1
0.100491,3.317220,0.229692,4.943938,0.918654,-0.801267,-2.753073,1
-0.230181,-1.415965,0.390400,-2.262515,2.627447,2.391780,2.057132,1
4.558698,-1.315563,2.716552,3.292973,3.147795,-0.194911,4.076462,1
-3.629436,2.741649,1.256270,0.672732,-1.012317,-2.427255,1.527231,1
2.999298,0.797789,2.541102,-1.172286,0.523170,0.133526,0.165883,1
0.355770,-3.746525,0.522568,-3.715631,-0.300137,-2.033136,3.953268,1
1.240339,2.089130,-0.633926,0.177114,2.910493,3.855558,0.982809,1
-0.107992,0.618164,0.012131,-0.064207,2.506240,-1.001013,2.374203,1
2.249480,2.375137,3.664952,1.415881,2.398202,3.069196,-0.307488,1
0.549935,1.270123,0.159537,2.421555,2.174842,-0.438950,-0.047721,1
-2.538972,2.046345,2.658916,-0.156097,2.285346,3.651590,-2.169897,1
2.740104,0.398558,-3.969789,4.925266,-1.625271,0.534379,-0.263316,1
3.638729,2.354877,2.975929,1.047026,-0.384130,-2.259501,3.647716,1
1.627622,0.763622,3.741641,3.199714,-0.540296,2.681147,-2.661737,1
4.823636,-0.696761,-2.865488,1.798930,0.459749,0.705791,0.513924,1
1.055865,-0.123138,2.083919,-3.024510,1.398686,0.460524,1.213113,1
4.732928,0.238897,-0.586169,2.626303,1.351905,4.584657,-0.342560,1
-0.376720,-0.834832,3.500208,1.662903,-0.794551,0.224771,-0.807090,1
3.275601,-2.159039,0.602677,0.730957,0.139050,0.564605,-1.627703,1
2.533303,-2.005866,1.256942,3.052560,1.057428,1.676933,-0.836334,1
1.986577,1.400027,3.266048,4.399179,0.893874,-1.806191,1.239129,1
-1.263159,1.174142,-1.467158,0.519048,0.757174,0.776427,0.679608,1
1.350373,0.862734,1.531126,2.132991,-1.586639,2.384202,1.877593,1
-0.174311,2.430330,-1.573059,1.078488,0.818589,4.139915,4.707450,1
0.912810,-0.388379,0.145475,-0.048729,0.013371,1.146225,0.271534,1
-2.120233,2.175607,3.116841,2.923259,-1.116904,2.063553,1.527446,1
1.298675,0.636425,7.492273,1.610013,1.919895,0.168531,2.597311,1
2.583441,2.258177,0.263312,1.589428,-1.046345,2.765920,-0.132474,1
-1.741215,5.051978,-0.226597,0.961028,2.353769,1.413512,1.231647,1
-1.585649,1.530098,-3.769586,1.282395,0.563913,-0.077306,-3.560154,1
1.370858,1.233037,0.622135,0.744292,2.528472,0.668383,2.715486,1
0.915073,2.384505,2.813464,2.747253,1.317125,1.400411,-1.795924,1
1.660817,1.582047,-3.548711,-0.332830,2.464346,1.808295,1.448024,1
2.837128,-1.995890,2.419270,-0.449739,-0.754202,-2.603522,1.982910,1
3.591077,2.842608,1.776336,5.805507,1.284473,2.726612,2.882413,1
0.235092,2.435746,2.370548,-0.571623,0.846495,0.689953,0.353195,1
1.140775,1.954814,2.158269,0.971492,1.625508,1.524829,3.206134,1
-4.395925,-3.151986,0.985895,4.816660,0.556744,4.171339,-4.165242,1
1.719005,2.274034,-0.994892,-0.326532,2.942685,2.274454,-0.259755,1
1.814571,-0.458436,2.564797,-0.276583,0.052315,-0.146230,3.645645,1
0.405212,2.270967,-1.716316,0.168101,-2.505230,0.254386,3.456309,1
-0.880427,-0.549857,-0.241753,-0.073645,2.018078,0.478507,3.229075,1
3.061967,-1.687845,-0.795979,1.980335,1.357563,3.602318,-0.454453,1
1.574250,-0.644876,1.276593,0.259370,0.868248,0.291395,0.438312,1
-1.010632,3.683064,-1.225793,1.461833,2.536520,1.645286,3.980597,1
0.390535,-1.041162,1.731881,-1.185083,3.196097,1.960768,3.249294,1
3.673028,-0.256712,1.188633,-2.142680,0.211794,1.549635,0.411839,1
3.434824,2.052293,1.319842,2.921845,-1.029287,-2.323268,-0.331389,1
1.951055,2.035744,1.621154,-0.095869,-1.359722,1.104824,1.023277,1
-0.219044,0.646083,-0.362676,0.165650,1.578228,-1.467494,-0.450005,1
1.804781,-1.816415,0.078834,1.072279,1.972682,1.150984,-0.918156,1
1.415044,2.144488,-0.773966,1.281594,-1.453228,0.837112,1.051809,1
0.676207,-0.783387,-0.836172,1.619130,0.980334,3.703630,4.216969,1
-0.903641,0.610695,0.091948,1.023319,1.294063,-1.278079,-1.721736,1
1.395308,2.264999,1.308827,0.740711,2.951830,1.853765,-0.711806,1
2.251483,2.565433,-2.413789,4.676655,2.075710,2.367922,0.299319,1
2.992331,-1.146160,4.263821,0.697870,0.457229,2.233220,4.508185,1
-0.084157,-0.886880,1.420582,-0.741386,-0.675031,-4.099349,-1.794790,1
0.441014,-1.915258,-1.305451,2.900234,0.191105,0.752234,0.520409,1
1.595177,2.219234,3.658995,-1.276270,-0.626909,4.491611,0.927460,1
0.068239,-0.580304,0.016322,2.436156,0.257298,0.930680,1.504772,1
2.393681,0.436175,1.106956,0.778881,2.115548,2.697493,4.070470,1
0.553699,-0.693166,-0.562038,3.760998,-5.171911,5.570817,3.422441,1
-2.340336,5.503878,3.201476,-1.083551,0.863547,2.205235,1.610985,1
-2.544438,-1.026365,0.419378,-1.285470,-1.880923,3.344080,1.716019,1
-0.114391,-0.566381,0.682254,6.436642,1.400440,2.264484,3.756492,1
0.255490,-1.209568,-0.852086,2.096457,1.127995,2.784216,1.169369,1
1.012415,2.076153,1.331227,4.762554,1.852308,1.493893,0.833208,1
4.484131,-0.522561,0.658785,1.767239,3.100297,1.344126,-2.295422,1
-1.208014,3.584866,0.941610,4.361213,-1.075943,-2.900200,3.357232,1
-1.856614,-1.363317,3.054387,0.052712,2.974125,0.650990,2.924495,1
-2.385860,-1.211451,-0.651111,-0.730212,-2.716023,0.445189,-0.058830,1
1.796396,2.112237,3.919317,2.591800,-1.819702,3.152256,2.642938,1
-1.621289,5.718539,-0.787554,-1.342381,1.800884,0.852921,-1.999026,1
0.960055,-2.460185,1.872654,4.584380,2.925457,0.360898,-1.108176,1
2.014365,4.686999,-0.223767,0.475588,1.906749,5.979217,2.515905,1
4.429704,0.225584,-3.725703,-0.382201,1.963548,2.935751,-3.330634,1
1.105391,-1.749493,3.886238,2.820253,0.108547,0.535602,-0.074979,1
-0.590455,1.463891,1.011683,0.509488,-0.147449,-0.242502,0.563087,1
1.443084,0.723127,1.959113,3.937224,0.168818,-2.568271,3.098639,1
-1.710932,6.260990,-1.793641,1.943602,-0.874407,0.462029,-0.067121,1
2.488756,0.751299,0.609020,1.763385,-0.560347,2.268106,-1.975900,1
-0.367004,1.804633,4.127985,1.246435,-2.018072,1.468391,2.864685,1
3.453161,3.058845,-0.265669,2.082379,1.132133,2.383238,-0.874786,1
1.416770,-1.561982,-1.612515,-1.018398,2.568372,-1.488684,5.078512,1
0.180450,-0.044965,-0.262393,1.851530,-2.098044,0.731662,2.260947,1
-0.029181,4.774869,1.985875,3.928657,3.142904,0.715505,4.170823,1
3.557568,-1.961034,1.002276,2.277775,0.245284,3.612641,3.073930,1
0.776743,-1.312163,3.085649,2.312203,0.836455,-1.744888,1.984041,1
3.791924,0.011470,-1.335535,-0.647655,-1.759516,1.188751,-0.152014,1
-1.387861,5.163063,0.045888,1.822659,2.124021,1.361985,1.618987,1
-0.287083,-1.773473,1.493629,4.467653,-1.600660,2.211232,0.336670,1
2.270448,2.867818,3.978484,0.048746,-1.043378,-0.679754,1.876480,1
-1.755436,-0.364282,-1.271350,-0.627097,5.219778,1.550879,-0.643225,1
1.104739,-0.942910,0.523280,-0.204378,0.088303,0.575931,1.937328,1
0.275811,2.070686,-0.109249,1.367460,4.098399,0.550541,3.617841,1
-0.959722,-1.007596,1.765235,-0.318515,-0.539557,-3.320406,1.799041,1
