0.268387,3.115625,-5.140333,0.667437,2.035179,-6.799986,-0.359419,-0.332853,-1.190067,-0.160582,-0.867296,3.788406,2.225981,7.614080,3.359846,7.411455,0.513741,4.815845,-2.977488,-1.438478,-7.588317,0.280468,-8.052583,0.933809,1.497377,2.506929,0.181543,-1.963028,1.441265,4.513247,1
3.779787,1.881300,0.337305,-0.535767,1.604336,-3.904280,-3.956532,1.460905,5.914589,3.422054,12.753960,0.280867,-3.838977,-3.931031,2.771496,6.638176,4.114012,0.864561,-2.714384,7.545479,-1.882572,-2.572433,8.382755,3.366255,-6.737373,9.525301,1.785528,6.336535,-5.044894,-5.923420,1
5.557480,-2.270199,7.645300,-4.250640,3.791904,0.615965,5.679031,6.725544,3.497955,-0.672497,-4.363037,-1.759825,5.652134,-4.643627,-0.338333,3.198771,-2.464035,-0.100674,-4.591394,1.815405,-4.323379,0.152706,4.397615,-2.120430,2.771677,-2.088900,2.083612,-0.316149,1.746313,7.825813,1
-3.990422,-2.886547,2.384506,4.711306,-0.867746,10.126057,3.498905,-1.531992,-3.501167,5.794554,0.993019,4.063095,4.637224,2.735600,0.658579,6.533728,-0.681562,5.444057,-6.644907,3.760372,-3.866778,2.956316,3.118168,0.135860,-5.869637,-0.847862,1.973396,0.208666,10.529060,-0.693939,1
-0.365322,-2.075861,0.361073,1.672136,-2.354643,-1.719902,2.298212,0.086563,0.613152,5.647408,-1.656832,-2.570827,-4.167240,3.087217,-2.336370,2.977209,9.455736,0.797647,-1.175928,-0.814632,8.774044,-3.124081,5.708969,-5.649162,5.427008,-0.245737,-2.368839,2.593155,-2.031731,3.050695,1
6.089550,-0.991943,-0.869959,0.189510,3.788538,3.830721,1.728020,1.894894,3.681862,5.016115,5.391529,2.005949,0.115198,7.963493,0.481350,3.914070,0.211691,0.495672,5.663450,-2.971786,-8.502501,1.285952,-2.936630,-2.248789,-2.550896,-1.756548,-4.863547,2.927843,6.078045,4.522926,1
-0.869982,4.252153,2.201910,-2.412865,-6.087307,-1.615551,3.256264,6.095921,3.150990,5.412745,-0.288233,3.053732,4.176285,-2.169390,7.960756,-0.174932,-6.179849,7.182503,0.190044,-0.683765,2.753809,0.299620,1.693670,4.125587,-2.175810,-0.818878,0.074070,0.618872,2.176218,5.506138,1
0.117636,9.007088,0.727112,-2.116392,4.746216,-2.521940,3.331112,-0.351877,-3.842535,-4.700097,1.807720,0.636427,5.636362,0.948278,-4.806330,-2.916258,4.682018,5.723106,3.768322,2.568447,3.081646,6.649502,0.722551,5.819851,-1.486933,7.978529,4.373196,4.373213,3.399544,-1.431076,1
-1.467211,9.167328,-1.317430,-2.717800,-0.969610,-3.505922,1.409023,0.396032,-0.823389,6.288744,-4.309768,-4.302112,3.287800,11.519302,6.426573,-2.651194,3.851753,-3.586301,-2.586742,2.427876,4.532227,-1.776014,-5.046078,-3.396967,5.011442,7.001839,-2.433508,-0.919031,-2.180817,3.621605,1
1.457226,11.468153,-1.140173,7.359945,5.672888,-3.065552,-0.799328,-4.731931,7.997808,-2.808727,0.795326,-6.548244,-0.385330,4.009411,7.696295,1.981663,-2.888971,2.313290,1.712973,7.408991,4.214361,-0.957056,-0.019485,2.934347,-1.662796,1.567156,0.395014,-3.066378,-2.152100,2.915951,1
0.420889,-3.531528,2.893497,5.041477,0.100655,4.182852,2.152157,4.587280,5.172380,-2.498919,-4.124672,2.480721,2.424248,3.395021,-2.366636,-2.600948,4.070684,2.880665,-5.852535,1.957932,-1.301834,2.740095,-0.646919,5.607710,3.090462,4.228922,-2.094841,8.889050,-0.391779,1.789131,1
-2.852972,-1.939228,-0.003309,3.266649,-5.735300,3.586954,-2.406021,-2.885902,0.989233,-4.026167,3.126921,3.751553,3.245287,0.766016,-3.470894,2.593014,1.603502,-2.502384,-10.964926,5.898552,-1.093990,2.437860,-4.181566,-3.682487,-5.276383,2.162834,6.090929,1.908310,-2.648691,5.052124,1
4.143669,-4.096693,0.040054,3.118425,-3.761181,-4.293077,-0.771378,-2.759266,-4.476336,-5.561877,0.215214,-3.894105,5.852255,-0.954012,-1.067278,-3.441963,-4.359644,0.284647,-1.285748,7.773750,1.537008,-2.606522,0.727102,1.848949,2.051264,1.348387,-7.456385,0.044849,4.697840,4.717464,1
6.065048,-1.397659,3.541065,-1.698273,-2.177687,5.062359,-1.120876,-4.164561,4.198990,6.133942,3.120441,3.315241,0.733473,0.594769,-3.410055,-3.819180,5.513054,4.080307,-4.915263,-4.173092,3.648561,3.105200,-2.102272,8.473835,0.820133,0.407312,8.407360,-0.019032,6.488924,-4.889883,1
6.777586,0.224554,-3.623199,2.364582,0.686111,6.606350,5.349104,6.122810,-4.459349,-1.533335,1.030907,3.436291,0.317175,2.230320,2.494781,-1.067545,-0.647001,-0.714891,3.310219,6.069841,-3.052689,-0.030216,2.866869,-6.416783,-3.316484,-2.070942,1.446545,5.738735,6.584309,5.707096,1
-8.573432,1.084194,5.593992,0.213461,6.474218,-5.353545,3.417784,-3.359806,-4.728146,4.469986,-1.815258,-4.914385,7.161766,6.217220,-1.683950,-0.609930,1.442085,1.306505,-2.953609,2.546877,0.224667,1.858597,-1.023930,6.230499,-1.521553,5.577282,2.072031,0.568163,2.369884,0.065588,1
2.020330,2.126259,2.537718,5.309797,1.312332,6.454113,4.900517,0.817894,3.502939,-7.700745,-0.276224,-1.496815,1.121040,-9.372001,5.044365,2.397396,-1.502087,-0.780689,6.062126,4.066458,-0.647287,-1.861092,-2.055977,-2.805878,4.441038,8.329632,0.956856,5.645014,4.976000,-3.233553,1
2.747087,8.265188,-1.501400,-13.092795,-3.149302,1.056852,3.670553,-1.653240,4.064680,0.823977,5.358662,-1.953754,1.201843,4.903545,4.987946,0.199490,1.553831,-1.323788,-3.759168,1.671871,-4.382986,8.930912,7.224041,-4.849744,-1.508762,-3.741917,-0.079914,1.856487,-1.100742,5.968456,1
1.238565,1.372681,-2.834547,6.426128,5.610867,2.331575,2.456726,1.509485,4.867594,2.642717,3.561451,5.277353,-1.578869,4.095591,0.688808,-0.440031,-2.564047,2.258425,0.437023,0.054548,0.687798,6.210823,2.204082,3.867958,-0.498222,1.983864,2.152256,-3.658046,7.553478,-2.160662,1
-5.606092,-5.579810,8.228962,-9.221651,-5.610023,-1.842266,-0.311691,4.197054,4.425701,1.614620,0.320749,1.528122,6.261602,0.539875,4.644289,-1.500710,1.441107,2.511581,-3.769956,-1.560728,0.951738,-2.665012,0.626076,4.557772,0.328096,-2.352455,3.789995,5.199354,4.194572,-6.742186,1
-0.607891,-2.753029,1.863335,6.816805,0.724031,-4.268641,-5.243680,7.446245,0.761412,-3.073757,3.348848,3.995724,-7.070863,1.825811,-2.644831,-0.954010,5.548876,0.052944,2.739981,-0.137506,3.579996,8.633863,-3.860559,0.453169,-4.574232,0.965929,-2.837843,5.157627,-0.030794,-4.100919,1
-1.026340,-3.342083,-0.310795,1.357723,-1.587353,-1.713692,-4.608062,0.320879,-2.517673,-0.677282,-10.413054,-0.559116,2.525450,-3.139982,1.301235,-1.479559,3.124659,-3.867081,-3.178633,-7.817863,2.216604,-3.555343,-0.612173,-5.922496,-2.820677,6.663387,1.437439,0.640821,-0.560841,-0.533913,1
-6.101476,1.818645,6.024885,-2.529287,0.127394,3.073009,-0.589972,-1.081989,2.863750,0.983273,5.932487,1.836258,6.960176,0.372400,9.895617,2.004961,0.465525,-0.812485,1.376478,3.083521,4.623301,3.893078,3.971975,-1.922979,-0.955248,-3.806437,3.101839,4.635801,11.245693,-1.355204,1
8.796648,-3.153112,7.342220,7.887291,2.232002,-9.126815,1.677574,-3.417114,-1.684393,3.763479,-1.085184,0.087023,1.196138,3.168915,6.841970,6.372290,-1.264879,-2.946646,2.625685,2.050945,1.849852,-4.365218,1.255299,-1.200623,-0.968418,-0.230274,6.004751,4.557343,0.766840,-0.339455,1
-5.065960,2.545338,2.102528,-1.138435,2.674501,1.289265,3.497736,3.476299,0.074688,3.409178,-0.385593,2.343025,-2.089146,-2.589882,-2.264938,2.094728,2.456951,4.572439,-2.752844,-9.649115,7.084835,4.289295,-1.542435,0.807840,7.046518,1.337870,7.720751,-7.024892,-5.175364,1.657064,1
7.791449,4.472313,0.905640,-3.046152,0.879234,4.022558,3.059752,3.625591,-0.545763,0.447912,-6.443904,-4.802855,5.293814,-2.049253,4.561657,1.005091,5.053236,6.398838,4.871727,0.073944,3.081827,4.145615,-4.817071,-1.165606,-0.866522,6.182159,2.111172,0.642582,1.458309,7.056335,1
-1.449015,3.202236,-1.714071,2.731703,4.959021,-2.312387,-11.074385,-0.310585,2.563993,2.413149,11.954149,3.555565,-0.357620,5.222486,0.286331,0.189339,6.980688,2.837437,3.633986,-1.111362,-0.859587,-0.015511,-3.235239,-1.278761,5.492025,-2.460510,-1.194117,-0.267282,-2.456594,0.708162,1
3.462158,-0.980057,3.430986,-1.514959,-0.647011,-0.144686,8.392113,-1.739250,5.542892,6.582396,-0.916325,3.392916,-1.088663,-4.728328,0.455996,6.645777,7.698109,5.157246,-3.856006,1.451698,4.137188,4.546705,5.044895,2.599012,-2.635157,-3.559606,-2.680292,4.915546,6.683392,0.792143,1
1.245890,-0.270350,7.171108,-3.583742,-2.388260,-3.740871,2.400145,-3.033897,-4.656242,-5.363601,-5.226541,-0.360559,-2.247173,2.301619,3.968279,4.257437,1.740812,1.628704,10.190777,-3.643419,3.199005,-2.334480,0.649464,6.432404,-5.986289,4.867220,4.297474,-0.474360,6.604864,-0.341038,1
2.103502,-0.268820,-0.512087,0.461441,7.601580,6.269648,-4.776611,1.060627,3.792282,-0.325220,-4.098025,7.338881,2.331900,2.962469,5.467573,-0.929691,-2.648380,-5.438221,-5.533233,5.363684,-5.961905,-0.526451,-1.012606,-1.671072,-0.167086,5.042807,0.775888,9.011454,-1.911982,4.406084,1
-4.436030,-3.165787,0.395586,1.676636,-4.615096,1.093056,1.009373,9.202122,4.894098,-1.167814,3.579748,0.135992,2.141596,-0.590210,2.275850,-3.278528,-4.065826,-0.582123,2.409718,-2.051838,3.065329,6.629492,2.301628,1.015924,-0.408060,1.872725,9.025707,4.148048,-1.802593,-0.621784,1
-5.210036,-2.100685,2.284306,7.225279,-5.449954,-4.057446,-1.377762,1.386101,-2.377607,-5.162022,2.595051,-5.135386,2.030100,-2.766026,-5.440350,2.876888,2.999247,1.368374,5.040373,-4.158923,-1.720707,7.568583,-1.792849,-4.768889,-8.252460,2.387377,-2.177235,-4.656549,-3.384857,1.389736,1
-6.692796,-2.604755,7.409903,5.248461,-1.352402,1.166307,-7.151753,6.589066,12.738132,1.066475,-0.252277,-1.262354,4.649887,-2.766338,6.291426,11.620243,5.133724,0.506975,-1.170341,3.600382,3.780369,2.761902,5.889145,-1.078793,5.744802,-4.365350,1.722099,6.860626,10.975288,4.116640,1
-1.618628,-1.358074,1.928911,7.402838,8.910753,-9.159914,-1.995909,8.200006,2.244253,4.407528,5.049389,8.380264,4.980522,-8.987499,-5.126404,-1.036413,2.934528,-0.688200,-1.376486,0.477123,3.851408,1.507332,3.364206,-12.850430,-0.105623,3.340862,-4.238595,3.665096,-3.673079,5.829288,1
1.659412,0.236834,10.573833,3.277020,3.564863,6.387255,1.190878,2.658819,-3.945578,-9.278360,-2.705830,2.942928,6.439600,2.596970,-6.426835,-2.105659,4.253355,-1.402477,-2.822678,2.034025,6.316378,-4.019872,-2.616077,-5.803797,4.913700,7.215605,5.762329,-3.388376,4.519648,-1.120230,1
3.054474,1.799946,0.989986,5.657108,-7.413882,-2.662977,-1.398262,-3.132343,0.240664,2.245453,4.645941,-2.647621,-1.814325,0.023058,1.345869,0.961470,1.079948,1.868885,5.771976,2.063023,2.165749,-4.011065,1.305210,2.568069,1.284357,4.534163,-3.597074,2.157532,1.382172,-1.850258,1
-3.495708,4.487188,2.025644,2.365610,2.393560,-5.961023,8.388887,1.887634,-1.081100,-2.448591,1.551037,5.567863,5.852858,3.462845,-1.369841,-5.700668,-1.100277,-0.710846,0.583490,8.547121,-7.880857,-3.476742,3.767349,2.444969,-2.101900,-3.608180,4.024254,1.324697,-6.691911,-5.834089,1
