1.387989,-0.760166,0.978968,-0.126257,0.277108,-0.179196,1.296480,1
1.433935,-1.056999,-0.300544,-1.629317,-0.336453,-0.227775,0.265848,1
0.764216,-0.402586,0.329187,0.449747,0.421397,-0.347661,-0.550139,1
1.861312,0.669551,0.713576,0.808360,-1.090900,-1.383049,-0.617141,1
0.838430,-1.040404,0.256678,0.491414,0.293553,0.365700,-0.120726,1
-0.245236,-0.788247,0.381026,0.073443,0.379954,0.145531,0.763095,1
-0.031177,1.008252,-1.135875,-0.323852,-0.610137,-0.014439,0.963566,1
0.459370,0.851623,0.435696,0.482990,-1.270095,-0.480671,-0.498716,1
1.861702,-0.955342,-0.295197,-0.494536,1.234794,-0.041411,-1.703011,1
1.561043,-0.314481,-0.396865,0.301273,0.061445,-0.903771,0.821810,1
2.178699,-0.327124,0.446757,-0.755146,-0.452510,1.405523,1.597295,1
2.781251,-0.882241,0.109845,-0.169902,0.330813,1.300508,-0.149651,1
0.503138,-0.024508,-0.116725,0.721222,-0.362879,0.952074,-1.560221,1
0.995915,-0.903247,-0.255606,-0.206199,0.227634,-1.177290,1.415375,1
1.823983,-0.571136,0.535566,-0.321968,0.704423,0.128154,-1.217862,1
0.206178,1.083326,0.290939,0.323456,1.771025,-0.332543,1.387449,1
1.687313,0.652025,0.486739,0.739809,0.140983,-0.464629,-0.312949,1
0.606533,0.783132,1.047533,-0.070420,-0.234015,1.273548,-1.454399,1
0.989755,-0.770626,0.466803,1.063481,0.517782,0.138699,-0.996279,1
0.525586,0.458712,0.401958,0.092352,-0.384991,-0.840328,-0.209452,1
1.012338,0.296893,0.318421,0.209157,-0.501368,-1.401824,-0.395041,1
1.010679,0.270947,0.118366,0.047276,0.277514,0.385572,-0.965315,1
0.709046,-0.351452,0.073941,-0.212361,0.501548,-1.127111,0.969221,1
1.315431,0.764808,0.920126,1.914823,0.966813,-1.375514,-1.199529,1
2.727690,0.191774,-0.370787,0.444026,2.263365,0.371150,-0.625200,1
2.319449,-0.854300,0.188962,0.244457,0.280963,0.752362,0.071431,1
2.745226,1.698692,0.225880,0.118010,-0.353506,-0.512647,0.204209,1
0.716549,1.093436,-0.010019,-1.285883,1.131004,0.219897,-0.835843,1
1.656638,0.697175,1.253745,0.496171,-0.555166,-0.364897,0.387001,1
2.243784,0.643775,-0.356142,0.414152,0.344735,-1.859384,0.444234,1
1.668641,0.280097,-0.046267,0.653975,-0.384585,0.219330,-0.374386,1
