0.271712 0.655875
0.287062 0.519199
-0.616621 0.372331
-0.712938 0.269077
0.044413 -0.426262
-0.770388 0.504295
0.408186 -0.362886
-0.501242 0.729337
-0.752803 -0.501254
-0.234749 -0.369424
-0.342113 0.022008
-0.249535 0.316311
-0.179394 -0.497464
0.482095 -0.335703
-0.204189 -0.254655
-0.972082 -0.052529
0.375407 0.674074
0.063650 0.713144
-0.784320 -0.162545
0.501751 -0.137311
-0.807550 0.315984
-0.616440 0.614123
-0.819897 -0.312607
-0.365811 -0.764981
0.097708 -0.936205
0.212037 0.810912
0.640778 -0.718695
-0.940143 -0.318349
-0.352055 -0.908818
0.115249 -0.394854
-0.324256 -0.321755
-0.760617 -0.525055
0.347919 0.613107
0.009980 -0.483261
-0.776376 0.449606
-0.868744 -0.444227
-0.783385 -0.212919
-0.243108 -0.389203
0.362983 0.591059
0.537439 -0.347334
-0.063854 0.377186
-0.376309 0.161958
-0.512541 0.654559
0.206524 0.606813
0.736147 -0.000858
-0.490651 -0.834812
-0.204534 -0.953212
-0.182146 -0.958604
0.418581 0.493094
0.064810 -0.957727
-0.344949 0.065240
0.136268 0.047216
0.501608 0.539140
0.274423 0.762819
-0.190341 0.115115
-0.837669 -0.286448
-0.352776 -0.341496
-0.088877 -0.589553
-0.411214 0.073454
-0.421411 -0.147529
-0.157362 0.839329
0.326096 0.696652
-0.841339 -0.313195
0.422401 0.387378
-0.249350 0.039420
0.690880 0.135276
-0.993270 0.016975
0.571009 -0.235191
0.544351 0.133511
-0.479112 0.631752
-0.022061 -0.018280
-0.426731 -0.003564
0.163837 -0.982075
-0.452061 -0.146751
0.717316 -0.633595
-0.169742 0.288325
-0.241012 -0.324435
-0.378976 0.104972
0.642317 0.141912
-0.263276 -0.379744
-0.876368 -0.221756
-0.917999 -0.077887
0.141207 -0.590953
0.475613 0.461873
-0.684878 -0.660365
-0.803264 0.253917
-0.604171 -0.771356
-0.335767 0.088889
0.497936 0.518287
0.307492 0.586098
0.520777 0.480175
-0.265908 0.776273
0.556565 0.129921
0.649383 0.011805
0.523538 0.380070
-0.387778 0.579327
0.424896 0.459504
-0.060321 0.761086
-0.336814 0.673771
0.537359 -0.780248
-0.764375 -0.546925
-0.445919 0.059651
-0.233309 -0.345225
0.613941 -0.114252
0.115289 0.776943
0.066589 -0.069071
-0.273212 0.698666
0.372437 -0.269025
-0.370796 -0.172667
0.482108 -0.481057
-0.794538 0.396932
0.512455 0.272051
0.499200 0.604317
-0.534805 -0.741812
0.036847 0.191983
0.505420 0.234689
-0.937978 -0.057962
0.530519 0.544130
0.279643 0.666444
-0.008185 -0.412984
-0.778964 -0.508985
-0.808667 -0.313769
-0.250797 0.228179
0.630931 0.205910
0.260920 0.091913
