0.322731,1.540385,1
-0.195826,0.898457,1
-1.011485,0.368873,1
1.817654,0.570257,1
1.809551,2.666201,1
1.849524,-0.989413,1
1.098207,-1.691741,1
2.215421,1.100522,1
-0.216223,1.117651,1
0.552268,0.704769,1
0.429961,1.193088,1
1.335377,1.733657,1
0.126405,-0.982740,1
0.098703,1.216906,1
0.245046,1.808513,1
0.702201,0.023697,1
0.771541,1.676449,1
1.586111,1.501462,1
-0.689295,-0.377094,1
3.033596,0.747044,1
-0.554534,-0.204906,1
1.407175,0.403232,1
-0.946865,2.140057,1
2.738699,0.104518,1
0.257652,0.703317,1
0.790999,0.526138,1
1.726600,1.278852,1
0.568404,0.453628,1
2.067121,0.984831,1
1.980851,2.681217,1
-0.044302,0.323253,1
1.008285,-0.500763,1
0.658612,2.579705,1
0.713892,1.653862,1
1.496765,1.566913,1
2.907478,0.250641,1
2.211675,1.225520,1
0.474595,1.318902,1
1.424747,-0.516938,1
0.108554,0.888118,1
0.031343,-1.110561,1
0.425581,-1.113431,1
1.603924,1.378000,1
0.301085,2.404866,1
1.117579,-0.016038,1
-0.008691,0.879891,1
0.377953,2.550492,1
1.824797,0.687930,1
1.442715,2.044170,1
1.430493,1.352535,1
0.233321,-0.224843,0
-2.084038,0.806757,0
-0.914279,-2.115494,0
-1.696873,-1.392174,0
-0.449907,-0.903586,0
-0.303508,0.202570,0
-2.224603,-3.678154,0
-0.456351,-1.280660,0
-1.213148,-1.105586,0
-0.537949,0.195027,0
-1.805437,-2.293939,0
-0.051967,-1.943728,0
-0.177130,-0.884696,0
-1.229223,0.141419,0
-1.579417,-3.839026,0
-1.797301,1.401889,0
-2.511775,-1.018342,0
0.032554,-1.409532,0
-0.941317,-0.766205,0
-1.133630,-0.992021,0
-0.269212,-2.237937,0
-0.426550,-0.766361,0
-1.200937,-2.387709,0
-1.524992,-1.523592,0
-3.048356,-0.798098,0
-1.013105,-0.084977,0
-0.545146,-1.909332,0
-1.861731,-2.303970,0
-1.570474,-3.859148,0
-1.299163,-0.617832,0
-2.467607,0.676937,0
-0.497555,-0.730623,0
0.442495,-0.509897,0
-0.567196,-1.035267,0
-0.114653,0.468010,0
-0.628692,-1.640551,0
-3.993760,-1.679069,0
-2.010972,-2.711801,0
-0.845791,-0.688708,0
-1.448178,-1.371179,0
-1.010878,-2.148330,0
-0.901640,-0.015839,0
-3.173700,-2.932481,0
0.047431,-1.721639,0
-0.929992,-3.086935,0
-0.911007,-0.453501,0
-0.814522,-1.685048,0
-2.271894,-1.920278,0
-0.443691,-0.875203,0
-1.810544,-1.509597,0
