-4.950795,5.812269,0.589262,-3.308464,-5.917694,1.673140,0.664181,5.889925,4.797785,3.303839,3.959713,-0.310362,-3.025507,-2.988266,-3.968606,-3.268267,-2.168221,-3.858826,4.538071,-0.828112,6.912374,-2.592655,-7.022164,-0.987734,0.052967,2.815218,3.160393,7.266197,-8.924000,-2.019960,1
3.934763,-2.768690,-6.456187,6.730186,4.605156,1.351345,-2.399246,0.484385,-0.590464,3.021854,-3.727655,2.757210,-1.343977,-3.090603,4.325695,8.648714,2.255287,5.952358,-4.392070,4.770241,-4.134921,11.584826,-2.091982,3.711929,10.050516,-6.372240,-9.113605,0.817751,5.077974,2.197666,1
-0.489161,-1.882345,5.571335,3.031109,0.902937,2.042389,3.493959,1.879307,6.617973,-1.889431,1.246712,8.878477,1.773031,-3.128679,-0.254337,-4.703362,-4.300029,0.596769,-2.407301,3.123478,-3.286594,5.725582,13.262707,5.414158,0.970652,7.008249,1.542665,-1.749447,7.082972,1.152523,1
0.808277,4.091597,-1.568789,0.933380,0.580900,1.221228,-2.120127,-4.933702,2.195316,3.254236,0.981016,-0.582207,2.547192,-9.131473,-0.613909,-5.409788,9.534157,-3.295963,-0.167362,-5.242014,0.617697,5.667364,2.456663,-0.564466,4.298609,-8.640098,0.124931,-0.040770,-3.192791,3.623236,1
8.012154,2.750242,1.355787,1.705914,7.727640,0.129221,-2.695885,8.899815,-2.201319,-6.132195,9.548328,-0.415083,-3.235073,2.799923,2.638626,-2.767120,-1.085783,3.904041,1.765236,1.139965,3.332924,3.147270,-0.093365,5.865980,4.814821,-2.104927,4.409986,-1.272232,2.165281,-1.782038,1
7.223270,-4.642145,3.877531,1.856134,-6.625736,0.273678,1.400152,2.181610,2.037458,2.572535,0.704557,8.443380,6.197851,1.095953,3.461313,2.205830,4.906151,-4.290669,-2.628445,-0.816645,1.982813,7.714336,4.066341,2.265253,4.572346,2.897186,3.123880,-2.012291,4.382576,5.231098,1
1.741020,5.417973,1.571684,0.192051,-0.873842,6.462547,7.425360,8.804714,0.837259,1.309235,-0.859779,0.973394,3.049690,-2.163504,-6.598292,0.697296,6.279728,0.460720,0.323065,3.463055,2.858507,-2.425272,-3.167728,1.539640,6.040556,1.219254,0.610254,-1.459003,3.971060,2.555967,1
1.361528,7.258900,-0.989618,1.337250,3.971670,0.567989,1.386642,-5.545637,0.145817,2.860374,1.412905,-0.138243,3.122078,3.433670,4.023918,0.161913,1.212141,4.701378,5.812847,8.211237,-0.410957,5.117382,8.363213,6.481667,7.253687,-3.381411,3.636246,3.164799,5.581989,-1.691174,1
4.277302,0.757174,1.238909,1.404076,-0.015150,-2.101559,-3.357498,-11.439370,-4.503038,2.143614,-0.851345,-7.932429,6.575748,1.399538,-4.597311,-3.537584,-2.460171,6.984131,-4.930087,-4.298325,2.410160,-1.143612,5.188751,8.798992,1.178564,-0.426056,6.137135,8.746733,2.527941,3.587650,1
-0.470930,1.936970,-2.849981,-2.425484,-3.582851,-1.918720,0.655924,3.130608,6.192671,0.639978,3.182770,2.372349,6.982620,4.465532,3.014164,3.922014,-6.522164,-8.002371,6.753378,-1.504351,4.563663,-2.262817,5.476421,10.316143,1.824448,4.024963,9.057344,-5.030098,-2.439329,0.278811,1
