1.877912,-0.517247,2.448034,2.397244,2.757135,1
1.866148,1.994730,-0.360853,0.118938,0.239365,1
0.283000,-0.674694,0.249280,-0.275571,-0.770143,1
1.755646,1.055846,0.876600,-1.218264,-0.991972,1
2.067749,0.582974,1.670964,-0.326419,-0.329153,1
1.735184,1.555915,-0.147864,1.550126,1.630067,1
0.579926,3.133111,0.718018,0.962679,0.267593,1
2.250999,2.003845,1.235747,1.343663,1.976456,1
1.937806,1.431761,2.125499,1.514838,0.613082,1
0.995488,3.645292,2.776268,1.148148,1.260353,1
-1.162870,0.709701,1.431292,0.617531,-0.606726,1
1.733000,-0.156314,2.538689,1.276414,1.010391,1
2.044392,0.962859,3.434742,1.433870,1.347215,1
1.100976,2.732058,1.902506,0.579906,0.573322,1
1.687692,1.056869,1.283250,-1.160642,-0.293033,1
2.296200,-0.481009,1.129114,1.167267,0.993828,1
-0.565409,-0.259828,1.757900,1.040712,3.028309,1
0.354379,0.781432,1.557060,0.194677,1.790375,1
0.357056,0.669719,0.764837,1.500060,0.068674,1
-0.296340,0.050287,1.335298,1.531899,1.578283,1
1.393400,2.280085,-0.364028,0.495759,1.748408,1
0.347923,2.879245,1.111865,3.004940,1.440870,1
1.857025,0.871334,-0.091798,0.857152,1.286307,1
1.952106,-0.233151,0.738039,2.081981,1.212830,1
2.165784,-0.299030,2.250409,0.428811,3.032751,1
-1.255841,-0.398871,0.290320,2.069804,0.825063,1
1.568894,0.989730,1.789724,0.701942,-0.159996,1
0.537145,0.773567,2.328356,-0.683280,0.216243,1
2.458296,0.185904,-0.088848,2.944337,0.145695,1
1.257272,2.926546,0.301561,1.032727,1.258432,1
0.733002,0.999937,0.253665,3.183042,2.122079,1
0.859635,1.652888,1.584847,1.178789,0.908960,1
3.117674,1.333192,3.610771,1.653042,-0.054494,1
-0.729237,-0.274154,1.312804,-0.195004,0.896273,1
0.788558,1.471717,1.572832,1.230898,0.397469,1
-0.309723,1.480739,0.680478,1.641869,1.986346,1
0.552138,1.173879,3.625154,2.403082,-0.619776,1
0.777407,0.175018,1.828307,0.341988,2.451407,1
0.443069,-0.228817,1.449322,-0.165112,-1.754592,1
-0.461779,0.756791,1.747749,1.639760,0.870417,1
0.650952,1.579390,3.088720,1.203734,2.633812,1
1.575216,-0.442165,0.957144,2.683587,0.635029,1
-0.745805,-0.626784,-0.070388,0.966185,-0.690032,1
1.870985,1.234785,0.495339,0.907318,0.070809,1
1.243754,0.973948,0.211377,1.236832,-0.657826,1
1.540239,0.265231,-0.068806,0.496212,1.745665,1
-0.492618,0.855577,2.175471,-0.606147,-0.673535,1
0.630253,0.855197,2.076416,1.418845,-0.942926,1
0.220680,1.491643,2.477643,-0.074651,0.777454,1
1.415681,3.674495,0.112636,1.509990,2.059134,1
-0.255281,1.952738,1.569745,1.068361,1.703248,1
-0.996285,2.374049,0.636427,2.740732,2.367133,1
0.700002,1.839784,0.413298,0.588953,3.261394,1
-0.563709,0.613626,2.410938,0.747000,2.693833,1
1.769153,1.665016,0.288320,0.050778,0.638142,1
0.417979,1.336519,2.145551,1.646507,1.346679,1
0.807209,0.474278,0.342851,1.060636,1.577235,1
1.549277,1.061506,0.974583,2.701468,-0.529365,1
2.173985,1.083954,-1.404624,1.013960,0.939944,1
-0.946544,1.569601,1.706635,-0.704471,1.242085,1
1.457063,1.370646,2.484612,0.296810,0.640022,1
0.408825,1.170326,2.122890,-0.052530,-0.347619,1
0.011518,0.654809,0.637361,3.052642,0.681140,1
3.423722,-0.010093,3.307910,0.392192,0.581754,1
1.331148,0.278175,1.609352,0.420082,2.499968,1
2.396366,0.354875,3.112912,1.310586,-0.920624,1
-1.569261,2.380871,0.899382,2.904678,0.171820,1
3.019114,0.502622,0.361474,1.607893,0.748253,1
1.172761,2.858691,-0.763504,1.368967,2.088658,1
-0.660394,0.638143,0.649990,1.069392,-0.426779,1
1.314887,1.357233,0.605488,-1.674463,0.600875,1
1.218754,0.709300,0.824030,0.594265,-0.675473,1
1.617431,-0.120771,1.426220,1.415095,2.236464,1
1.329934,2.289843,0.543867,0.423046,2.082323,1
0.617746,1.581007,1.892880,0.412836,1.241062,1
-0.097109,-0.213033,1.619664,0.972126,2.119493,1
1.414696,2.107602,-0.226764,0.982806,2.179147,1
1.176257,1.282582,2.371547,0.088537,2.358076,1
0.205559,-0.554862,1.819413,0.992750,1.530617,1
2.170435,1.898136,0.857164,0.268892,0.647557,1
2.391821,-0.758517,0.911406,1.436726,3.619071,1
0.112047,-0.778341,1.370171,-0.370133,0.877659,1
