-0.087617,0.700878,0.198293,-0.618699,0.838027,-0.489820,-0.487137,-1.087983,0.398659,-0.189070,-1.062846,-0.396531,0.140087,-0.756494,-1.329154,1
2.162531,-0.344263,-0.973959,-0.741504,0.060575,-0.622182,0.699617,0.994307,-0.100005,-0.300393,0.342415,-0.147789,-0.376735,-0.505562,-0.789713,1
1.535847,-0.641550,-0.297559,0.357781,-0.345965,-0.902133,-0.297570,-1.554292,0.913275,0.177493,0.717306,0.590972,-0.898914,-0.874969,0.575459,1
2.876245,-1.472002,-0.671396,0.131772,-0.063741,1.194860,0.855940,-0.040613,0.900521,-0.423925,-0.513393,0.928207,0.590346,-0.360747,0.512695,1
1.035282,0.703320,-0.491575,0.335574,-1.000720,-0.278916,-0.282627,-0.539999,0.071152,-0.333954,-0.043783,0.169195,0.369236,0.088976,-0.664197,1
0.696187,-0.431315,0.257878,-0.213291,0.110621,-1.595614,-1.670053,0.333999,-1.184022,-0.296872,-0.673912,-1.519806,-0.146619,-0.051564,-0.399973,1
0.109960,-1.395431,0.376404,-0.275111,0.087342,1.041458,-0.701259,-0.447374,-0.235279,0.479207,-0.126245,-1.909501,-0.683260,-0.257931,-0.235686,1
-0.475710,0.194453,-0.197055,-0.055974,0.227036,0.268298,-0.794882,0.229238,-0.114789,0.623301,-0.868922,-0.382739,0.148265,-1.273426,0.050483,1
1.016527,-0.438101,-0.285868,0.355251,-0.605239,-1.598140,0.186949,0.620803,0.554314,0.689021,-0.171595,0.020100,-0.453355,-0.353306,0.099711,1
1.801851,1.524424,-0.514420,-1.304397,-0.316026,0.266198,-0.411502,-0.292340,-0.632962,-0.549410,-0.213847,0.561852,1.010531,0.931953,0.028312,1
-0.366355,1.003586,-1.016996,-0.872802,0.465934,-0.648669,0.468654,0.858490,0.321781,0.450153,-0.291295,0.459186,-0.269300,0.421291,0.678053,1
0.886197,-1.240868,-0.798755,-0.313743,0.719605,-1.135385,-0.392166,-1.239232,0.635490,0.045534,1.042052,-0.291822,-0.189521,0.200663,-0.176086,1
-0.345001,-1.715199,-1.644614,-0.141676,0.529573,-0.154090,-0.549198,0.245692,0.024384,-0.708642,0.778842,-0.643237,0.545939,0.644071,0.906627,1
