-0.690072,-0.959406,-0.018434,0.183252,1.732259,1.432534,0.616161,-0.117182,-0.139298,-0.043671,1
3.617973,2.343330,0.872930,0.008816,4.362976,2.244573,-2.002837,-4.011263,-1.425198,1.040676,1
6.247977,4.898183,-0.527163,-1.372682,-3.126233,1.200359,-2.630139,3.312543,-3.606873,-2.396838,1
1.638540,0.736384,0.194566,1.051287,-4.056680,2.850259,-1.548247,-0.500875,1.069657,1.533836,1
-0.528760,2.346988,-2.462911,1.247181,0.612822,-1.473577,-0.795676,4.023477,-0.338180,-2.214605,1
-1.221979,-2.223647,1.698969,-3.986625,-2.717064,-2.035544,-0.886691,4.287736,3.599699,5.086205,1
4.691624,2.338218,6.924380,1.347098,-1.283259,1.083714,0.248969,2.676281,3.011760,2.653670,1
4.088072,3.744578,0.322209,0.841714,5.327853,3.379286,3.031994,2.856332,3.691708,3.008455,1
4.416594,0.745285,2.125845,1.635875,3.821109,3.813687,2.617688,3.046858,-1.314170,3.769349,1
3.644691,2.355225,1.055418,-1.264270,-0.937305,2.021761,-0.070577,0.173425,2.277061,1.735489,1
2.295864,1.465362,0.961669,0.143758,1.773503,1.129642,1.857083,-0.090337,-0.841682,3.021983,1
-3.633940,3.068615,-0.780020,0.516417,4.638506,1.103906,-1.645372,-0.580239,-0.628490,2.136563,1
2.107111,3.750690,3.421676,-0.291212,3.092874,-1.547963,-2.702378,3.236032,-2.202726,-0.839291,1
-0.790459,-1.161457,2.062437,5.886163,2.096858,-2.725316,-1.392493,-2.400718,0.496415,0.100556,1
-0.107033,0.651981,-0.566525,1.228902,0.169353,6.256150,-0.655559,0.946649,-2.147097,-1.633873,1
4.821283,4.321245,1.047287,2.115590,4.457386,-1.106634,1.734615,1.107311,0.806358,3.265610,1
-1.761569,-2.594654,1.624078,0.898334,-1.045300,-0.298861,3.663892,4.787906,5.207549,3.170886,1
0.401784,4.963809,-0.236334,3.102351,5.669637,2.008404,-1.561236,-0.131588,-0.709733,3.663456,1
4.801397,1.915788,3.079916,-1.079489,4.479640,-2.469895,0.709933,1.418799,2.109446,3.932467,1
1.407747,1.268161,-1.800127,1.081794,-2.373382,-1.308325,2.518880,3.442826,-0.514277,0.474164,1
1.302381,4.776052,-1.964108,2.650743,-0.293534,2.478206,-0.626484,-0.259096,0.428160,1.613975,1
-1.053452,-3.190784,2.509512,-5.551868,1.789380,3.235016,0.183888,4.194395,-2.199671,6.745238,1
0.640810,7.247729,-2.346456,0.482646,0.301669,0.543145,1.422873,-2.016298,3.330102,-0.333961,1
0.491958,-0.261728,1.849391,1.843749,2.053242,4.552034,4.750568,-1.374347,4.515648,2.230513,1
-0.696474,3.762038,0.953136,-0.598524,2.247559,2.275537,-1.240260,-0.998735,0.638020,-0.988635,1
-0.383722,1.945483,5.063125,-0.288592,6.531297,1.193296,0.130303,-0.467544,0.808059,-3.583279,1
1.414635,0.378612,-2.551365,-0.391143,-1.239259,0.876530,1.465281,1.180854,3.337575,3.715505,1
0.579207,-0.559189,-0.792341,6.986951,-5.422713,1.622609,0.713826,1.120910,0.136024,1.395218,1
-3.311106,0.389426,-1.677805,2.566724,5.039200,4.609651,0.095593,-1.096393,-0.053927,1.125280,1
-1.291369,0.675941,1.008183,4.022070,1.692797,3.254144,-1.904116,2.096647,-0.350312,-2.232100,1
3.686188,0.992804,-2.825631,3.528873,3.517274,-3.641136,0.002271,-0.154167,0.788984,-0.733108,1
3.940396,0.881966,-0.061423,2.452575,-1.881328,-1.277480,-0.354793,-1.040866,-1.746253,-4.768695,1
2.329878,-2.202650,-0.142433,-3.427986,1.121902,3.328662,0.402854,2.740669,-0.904858,2.665782,1
3.046415,2.984217,2.028104,1.391746,2.910027,3.012062,1.805419,-1.629465,0.573419,0.056539,1
3.385962,-2.661184,2.691031,-3.402618,1.102264,4.408560,0.261314,0.355566,-2.314097,4.704394,1
7.019172,-1.156393,0.297488,2.152842,-4.906028,0.251540,-2.186502,-1.773621,-1.226102,-1.403442,1
0.885389,2.884680,-4.222663,3.403610,3.204601,-1.164455,-2.764838,5.870553,4.026430,-2.703044,1
-0.057873,0.610048,-2.227978,-0.514669,-3.459957,4.159982,3.721717,-0.321074,2.630669,4.679268,1
-1.886917,0.928434,-2.912028,-2.181403,-3.245588,-0.381683,2.220274,-0.148691,0.536951,-2.214834,1
3.592207,1.212801,-0.001798,3.397027,-0.712179,2.535919,0.069031,3.642382,-1.959689,1.380212,1
0.250013,-4.169369,1.824566,0.612099,0.160131,1.415853,1.037346,0.359823,-0.250603,5.824557,1
5.023765,-0.021224,1.363370,-2.180120,6.763227,-1.141771,2.805511,3.044452,-0.524611,0.033358,1
3.245537,3.155716,0.374843,0.884220,2.240849,-0.818975,0.295824,3.595984,-2.736619,5.655524,1
2.896858,0.812927,2.996071,-0.766466,1.473624,4.847925,-1.474011,1.618047,0.539238,0.814408,1
3.745286,-0.480955,1.509742,2.121182,-2.321024,6.032722,-0.282022,3.512292,0.485101,3.461727,1
-1.359421,3.155463,-3.313325,5.262090,1.336185,0.862511,1.287845,3.650079,2.476264,2.228129,1
2.974482,0.551275,-0.841755,1.411286,0.959878,1.350453,1.432784,4.654015,4.786818,-6.889558,1
-0.613406,2.408177,3.339574,2.079116,-1.790827,1.491426,-0.769171,1.110511,2.156726,-1.493062,1
0.434561,0.883056,0.740059,1.909499,0.790227,1.698721,0.189330,1.202253,2.600165,-1.441708,1
0.143008,0.393518,1.705544,2.103333,0.667495,-0.917274,-0.027256,-1.254254,2.711637,5.193414,1
0.524207,1.766152,1.006058,2.849731,1.151390,0.387225,3.850996,1.525417,0.827521,2.394454,1
2.242433,1.731740,2.741298,0.806688,-0.426173,1.420310,-0.915785,4.518458,1.596359,-1.307396,1
