0.301650,-0.771906,0.190224,0.003767,0.971389,0.390263,0.638723,0.412002,0.844130,-0.158068,1
0.074455,-1.269588,-1.074634,-0.524384,1.134237,0.082913,-0.948310,0.621143,0.798160,0.131086,1
0.878980,-0.679009,-0.201072,0.738244,-0.759911,0.817478,1.676919,0.085794,-0.285351,0.375249,1
0.956355,1.047427,-0.209847,-0.837323,-0.417496,-0.123079,0.486301,0.284497,-0.103209,0.197038,1
1.386364,-0.558213,-0.989246,-0.295311,-0.468811,0.530103,-1.094943,-0.083769,0.979995,0.315314,1
0.146258,0.725186,0.085632,0.380306,1.050902,-1.151808,0.862566,0.780252,0.637679,0.286118,1
0.984225,0.247848,0.036277,-0.391296,0.503405,-0.876729,-0.487407,-0.134576,0.260595,-0.017366,1
-1.372243,0.007302,0.593343,1.492683,-0.205523,0.509165,-0.114532,0.053925,-1.163639,0.205910,1
0.745785,0.280752,1.811498,0.754276,-0.120801,-0.524417,0.029579,-0.597046,1.200362,0.522450,1
-0.573863,-1.103176,-0.092460,0.268853,-0.581462,-0.565595,-0.632600,0.327823,0.006834,-0.239821,1
1.209724,-0.102633,0.781444,-0.061547,0.800778,0.114603,0.206323,0.797503,-0.359954,-1.019033,1
0.783123,0.511227,-0.733523,-0.677147,-0.678687,0.523198,0.351668,0.094105,0.542122,1.038719,1
1.493498,0.968333,-1.267782,0.790013,-0.801324,-1.115954,0.375472,-0.949268,0.013119,-0.807536,1
0.914948,0.450446,-2.257418,0.101133,1.157669,0.479236,1.093829,0.118945,0.611211,-0.787890,1
0.671717,-1.295059,-1.142833,0.336091,0.071281,0.895679,-0.848373,1.185755,0.224806,0.046191,1
0.916403,0.170595,-0.207625,0.588982,-0.069426,0.312584,-0.712338,-0.678757,0.592062,0.207500,1
0.053575,-0.353436,-0.133698,0.430972,0.951492,1.779523,-1.356419,0.067612,0.066733,0.134643,1
1.197466,-0.539486,0.101841,-0.388851,0.278681,0.220441,-0.453818,0.961162,-0.264335,0.628100,1
0.408377,-0.139516,-1.203086,-0.496380,-0.319926,0.653459,-1.122541,-0.522628,-0.639254,-0.060926,1
0.741238,1.182939,-0.181739,0.043125,-1.436818,-0.462154,-0.123984,1.215187,0.238147,0.250901,1
1.356129,-1.475248,0.248757,-0.684551,-0.555005,-0.544223,-0.348653,-1.142338,-0.270050,-1.459571,1
0.068360,0.720043,-0.448549,0.200706,0.734143,-0.006260,0.004824,0.288091,-0.647807,1.783572,1
1.674327,1.669721,-0.172550,-1.069139,1.063735,1.683186,1.199845,-0.668877,1.771465,0.766951,1
1.621379,-0.427288,-1.536412,0.121089,0.909478,0.010393,-0.165052,0.372036,1.232128,-0.001315,1
1.054109,0.480530,-1.083387,-0.859246,0.436013,0.174488,1.020446,-0.852254,0.130052,0.330429,1
1.405408,-0.193406,-1.353256,-1.268374,-0.485379,0.535946,-1.017685,0.011010,0.588117,0.433351,1
0.389235,0.650599,-0.218595,-0.457069,1.510799,-0.071273,0.984989,-1.030774,-0.308674,-0.419446,1
-0.253645,0.245832,-0.549823,-0.066985,0.732857,0.723661,-1.133780,-0.072486,-1.273057,0.574804,1
-0.053704,0.898383,0.052835,-0.052602,0.448300,-0.887397,0.334431,-0.962127,-0.422084,-0.742337,1
1.535724,-0.885648,0.214684,0.882227,-0.484620,1.150860,-1.388294,-1.304070,-0.201781,-0.113822,1
-0.437436,0.174896,-0.757170,-0.058470,-0.212617,1.307668,0.704540,1.086650,-0.237557,-1.151363,1
0.845462,-0.324722,0.513341,0.310224,-0.438867,-0.173802,0.271213,-0.907250,-0.196947,-0.964307,1
0.198781,1.217925,-2.069057,0.748574,-1.166261,-0.222550,0.632246,0.119769,-0.518269,0.871285,1
0.808352,0.177447,-0.566097,0.004388,0.518968,0.393138,0.901155,-0.458871,0.266258,-0.180487,1
-0.431853,1.334850,-0.110701,-0.881089,0.713764,0.122415,0.494637,-0.195500,1.069318,-2.445390,1
0.545476,-0.583005,-0.062940,0.815187,-0.492057,-0.288589,-0.123885,-0.512232,-0.503322,0.061617,1
