-0.507129,6.314875,0.112665,-0.218748,2.101876,1.661054,0.237002,4.862581,2.946663,5.277657,-1.706277,2.685684,6.141171,-0.624568,0.059195,1
0.527135,2.272368,2.553549,2.963879,2.863113,1.526016,4.703844,5.110239,0.310864,-2.039083,3.471853,-1.558825,0.579912,3.856037,-5.571821,1
0.648155,2.447177,0.114506,0.659549,2.554514,3.832138,-2.771747,1.359059,2.429770,3.218065,0.121738,2.167100,7.231318,-3.704073,2.459532,1
-3.031681,1.628504,0.980771,-1.089315,-4.035350,0.016919,7.887705,0.812765,2.578379,2.413649,0.143740,3.425453,-1.095094,4.321476,0.233006,1
-3.425428,3.387272,2.650476,0.867891,6.043564,-4.788432,3.384455,-0.851056,0.946639,-0.608989,-1.324223,3.595440,2.200327,-0.258102,3.796812,1
0.084916,1.356776,2.813326,4.995926,1.819873,-3.735934,3.180012,-3.842208,4.608578,6.512407,-1.939247,-1.408311,4.469566,8.194777,2.601498,1
2.155176,2.261415,2.018977,5.519566,3.366789,4.378155,5.628010,3.418234,4.152056,5.218697,0.689423,1.098564,4.214943,2.058490,2.791754,1
-1.788324,6.587954,-1.502606,3.618448,1.098740,-0.804152,3.241438,-1.744526,0.647739,-0.061858,3.441496,1.409637,7.403141,-2.927568,-0.300869,1
0.853627,-3.434343,-4.315272,2.468543,-2.283665,2.697966,1.521150,2.344438,-0.549150,4.793268,5.504717,-0.140821,-1.038456,-4.230583,-2.265472,1
1.028280,-2.707198,-2.419497,3.073540,1.401741,0.616611,4.559261,1.833982,-1.772973,-3.570659,-3.833959,4.266502,2.167344,-1.645055,-0.094898,1
5.284698,1.086873,-1.190825,1.854271,2.465439,2.204393,2.336358,3.298344,-0.312264,-1.632394,2.003369,3.679987,1.344000,-0.451505,-1.757813,1
-2.858628,-1.955096,-3.242699,-1.665907,-1.604019,4.052216,0.602499,1.417162,1.697636,-1.778273,-1.709323,2.724184,-0.906814,1.992270,3.187288,1
2.489540,-2.871114,0.052793,0.749144,0.883845,3.583197,-1.777606,4.501892,-0.867637,6.898096,1.335840,2.155509,-0.231448,4.407068,0.453093,1
-1.331951,1.007049,2.936335,-1.290519,-1.994010,2.583183,3.001308,1.528715,-0.154073,1.030580,-1.594375,-0.216244,2.359624,1.119649,4.834671,1
0.131520,-0.610067,4.363676,4.774345,4.319601,-1.179242,1.238461,1.391715,-4.261611,0.193261,-6.503198,1.920690,-1.717684,-1.339590,5.055693,1
1.782057,4.129992,4.117332,-0.916960,0.772729,5.453846,-3.626464,1.360185,3.217463,0.996164,2.692047,0.761775,0.277837,5.770012,-1.585715,1
7.255514,5.255194,5.542395,1.839842,5.766537,0.036600,2.278146,1.423720,2.683247,3.283010,3.588406,5.230412,2.230731,-0.356860,4.478468,1
2.563044,-0.445152,-1.760624,-0.044557,-1.764256,4.085604,3.032263,3.071014,0.408235,0.378828,0.692735,1.593681,0.745694,-2.220103,7.486345,1
-3.605081,-1.818503,5.069317,3.060547,5.750937,0.827984,-6.366300,1.843497,3.895187,-1.123363,-3.164832,-4.372413,5.614637,3.026791,0.883222,1
3.093397,0.233054,-1.566261,3.860041,4.437317,3.100803,-2.024236,-1.236174,2.147579,1.630950,0.095950,-2.036344,2.558226,1.802145,3.872961,1
-0.665417,1.786489,0.836598,0.430814,10.001139,0.776458,-2.283287,0.699829,-1.743775,4.438389,1.143804,8.563791,-2.192043,0.256454,-3.112384,1
0.355376,0.747751,0.300972,3.742613,3.341854,-1.249909,0.028100,1.610616,-1.456289,1.338596,3.052708,3.412437,0.202240,-0.060132,4.967060,1
-0.427987,0.866097,-1.993697,-4.306248,4.562634,-1.474622,2.500345,1.692417,-1.937542,3.218649,2.527840,4.079102,4.541615,4.344645,-0.860731,1
1.257356,2.833179,1.814372,1.720942,-4.186267,0.226213,5.656652,2.070873,0.755247,2.169592,0.081852,-3.987452,-0.620286,2.612314,1.627455,1
0.142409,4.240416,-0.205791,-0.378060,1.248614,-0.990444,2.077475,1.960643,-0.868194,2.486486,-5.804560,0.791268,-1.910877,0.927349,1.113752,1
-0.768893,-0.110044,3.591543,1.600868,1.528085,-0.372156,3.827414,2.917496,0.110153,-1.358882,-3.262465,3.097013,-1.723616,3.307133,-1.033127,1
1.720407,7.475157,3.953878,2.653393,0.359071,4.111309,-0.427839,-2.216628,-1.986894,0.602921,-3.402329,-1.264152,5.045193,-2.595900,-6.507333,1
1.683139,-0.687369,-1.423879,-1.460152,0.212305,2.777336,6.548254,-1.170515,0.899219,-0.420156,-2.269253,-0.256494,0.295402,-0.529588,-0.527736,1
3.719757,3.580374,6.683371,-2.564705,1.978484,-1.525899,-5.409502,3.027185,4.533770,0.181059,0.159370,0.269237,2.256907,5.597433,3.391354,1
