0.912065,0.220452,1.353753,0.628799,-0.165504,-0.084742,0.200732,-0.464065,0.839648,-0.142648,-0.243603,0.002496,-0.156786,-0.721697,0.932351,1
1.200484,-1.175501,-0.940942,-1.364528,-0.087335,0.349101,-0.311450,-0.151504,0.576260,-0.700216,-0.722105,0.089005,0.609133,0.047709,0.421556,1
1.047625,-0.509899,-0.526163,-0.148414,-0.715437,-1.170815,-0.333250,0.504632,-0.581954,0.020258,-0.835892,0.153895,0.110570,-1.458312,-0.152183,1
0.787993,-0.921691,-0.371002,0.151890,-0.224778,-0.508173,-0.352615,0.297674,-0.366893,0.768713,-1.143939,-1.825694,-0.454959,0.645694,0.075139,1
0.536953,-0.628229,-0.406435,0.515891,-0.320676,0.524220,0.242782,1.719736,-0.192976,0.084058,-0.354145,-1.109060,0.042490,-0.100298,0.122281,1
1.010684,-0.049090,1.047876,-0.357719,-0.367358,-0.903718,0.642286,-0.991608,-0.635106,1.018959,-0.143216,-0.557637,1.086874,0.483595,0.445526,1
0.905381,-0.901740,0.605274,-0.020032,0.361902,0.503798,-0.629173,-0.143171,-0.809903,-1.178129,0.747776,-0.234958,0.024960,-0.712668,0.858678,1
1.726945,0.482172,-0.649802,0.208885,1.359654,0.426290,0.510198,-0.283475,0.017367,0.294299,0.510502,-0.243985,-0.494012,0.044952,1.027348,1
0.355265,-1.762033,1.366687,-1.993430,-1.115363,-0.673519,-1.006158,-0.953846,-0.204115,-0.510741,0.779847,1.423536,-0.131172,-0.672374,-0.613831,1
1.426648,-1.212464,-0.457772,-0.400193,-0.456764,0.818042,0.952063,-0.108493,0.920339,0.771740,1.654061,0.641609,0.427917,-0.025769,-0.226673,1
-0.002076,0.619483,-1.398142,0.253724,0.185223,-0.836967,-0.305311,0.704334,-0.693012,0.919139,0.114668,1.543070,-2.272562,0.088091,-1.123023,1
1.454911,-0.015963,-0.904607,-0.167111,0.037423,-0.509283,-0.153587,-0.648551,1.270532,-0.736242,0.129667,-0.425688,-0.024276,0.438547,-0.497916,1
1.392751,-0.288413,0.615796,-0.240925,-0.528828,-0.751236,-0.201710,0.487727,0.133943,-0.480209,-0.405488,0.530203,0.223575,-0.041870,0.177140,1
