1.507560,-0.498585,-0.838270,-0.845215,-0.039784,1
2.365016,-0.279191,2.612541,1.363557,-0.568531,1
0.768788,0.473588,0.979541,0.661163,0.419212,1
0.578761,1.671027,-0.274186,-1.227561,-1.396600,1
0.205069,0.038032,0.626267,-0.393687,-0.517766,1
-0.085667,0.190730,0.227094,-0.363013,0.260479,1
1.499109,-0.323562,-0.055112,1.851727,-0.640160,1
1.113989,1.487724,0.259167,-0.855056,-0.980353,1
-0.307020,-1.315876,0.630315,-0.537805,-1.456318,1
1.828172,-1.363231,0.289119,-0.087422,0.702494,1
1.058410,-0.446762,-0.395612,0.132730,-0.981935,1
0.283162,0.593866,-0.322168,0.707963,-0.356508,1
0.579629,-0.607407,0.262130,0.014070,0.897362,1
0.482702,-0.142184,-0.243123,-0.079275,1.027905,1
0.731076,0.112345,-0.536662,-0.040582,0.748816,1
0.235396,0.059634,0.868095,1.346705,-0.892021,1
1.451786,0.295216,-0.514862,1.137475,0.443124,1
1.585893,-0.403507,-0.482023,-0.367146,-0.221414,1
1.142250,0.103509,0.461498,0.119323,0.855330,1
0.775910,-0.266189,-0.495199,1.092981,1.145592,1
0.436931,0.693158,0.923184,-0.989578,0.329543,1
2.656713,0.390115,-0.443322,0.309888,-0.708308,1
1.346970,0.572828,0.417437,0.373228,-0.591075,1
1.557494,-0.751997,-0.206865,-1.310074,-0.231054,1
0.188773,0.699969,1.454497,0.152293,0.127908,1
1.348666,-0.405078,0.545376,-0.905174,-0.620058,1
2.370100,-1.908244,-0.786516,0.744559,-1.327381,1
0.617235,-0.696828,-0.511169,1.203043,1.594738,1
0.283970,-1.084726,-0.660902,1.101414,-0.588357,1
1.671277,-1.094013,1.010668,0.500201,0.412724,1
1.197448,-1.709148,-0.711321,-0.572804,0.688695,1
2.268756,0.264768,-0.333318,-1.087545,-0.693115,1
1.086737,-0.481799,0.761690,0.789604,-0.868924,1
1.564374,0.608433,-0.353002,0.036014,1.094574,1
0.878287,1.431487,-0.894831,0.253812,-0.104355,1
0.552415,0.295084,-0.532585,-0.119802,-0.629299,1
0.398496,-0.812883,-0.037411,0.494980,0.128914,1
1.795792,-0.700971,1.180081,-0.237926,-0.027107,1
1.357903,-0.024767,-0.425953,0.253310,0.070762,1
1.258509,0.135457,-1.043266,0.625043,-1.272925,1
1.381491,1.143075,-0.306733,0.845311,-0.885191,1
0.889527,-1.941377,0.140233,0.904166,-0.313936,1
0.144145,-0.796893,-0.296294,-0.227094,1.000674,1
1.419164,-0.179259,1.032587,-0.015114,-2.005546,1
0.378407,-0.583504,1.255735,0.611959,0.910138,1
1.265280,0.697608,-0.060568,-0.977626,-0.088645,1
0.690629,0.144577,1.036075,-0.785975,0.417017,1
0.908391,-0.761480,-0.418607,-0.371293,0.249752,1
2.208594,-0.158852,0.049987,0.611898,1.086355,1
1.352651,-0.316993,-0.115035,-1.835745,0.565255,1
-1.222266,-1.127421,0.399447,-0.353899,0.132449,1
0.712843,0.168014,-1.564973,-1.233046,0.296505,1
0.990405,0.372079,0.297866,-0.122582,-0.109727,1
0.391511,-0.302575,0.554155,-1.176273,-0.175636,1
0.447737,-0.333887,-0.553979,-0.272031,0.593234,1
1.825613,0.771722,-0.426187,-0.186705,-1.817886,1
1.766593,-0.979509,0.119963,-0.320820,0.789888,1
0.051816,-0.409098,0.787002,-0.179617,0.650178,1
1.255713,0.472967,-0.438879,0.021925,1.003075,1
1.241125,-1.387664,-0.617808,0.004117,-0.755337,1
1.342365,-0.365675,0.241593,-1.743045,0.480989,1
0.758483,-0.256192,0.466162,0.723483,-0.469427,1
0.378921,-1.253159,0.964601,-0.255378,0.283486,1
2.024929,0.255955,0.383865,0.244954,-0.600681,1
1.886568,0.120191,-0.945367,-1.406904,0.901598,1
1.583503,-0.632901,-0.179573,-0.313869,-0.867131,1
1.122343,0.637747,-1.555418,0.030583,0.097900,1
1.894269,0.330382,0.120695,0.098877,1.202751,1
1.427999,0.042769,0.142588,0.314191,0.107607,1
-0.068326,0.490817,-0.526594,-0.134555,-0.675268,1
0.843000,-0.653403,-1.276551,-1.303694,0.076904,1
1.435978,-0.856227,-0.280531,0.441488,-0.357640,1
0.398062,1.414573,1.634840,0.184498,0.109525,1
1.088061,-0.408306,-0.284900,0.279765,-1.134904,1
1.857219,-0.659868,0.131253,-0.928483,0.632413,1
-0.319795,0.173802,0.348168,1.048344,-1.173129,1
1.218521,-0.865516,0.092409,0.122031,-0.683950,1
2.238900,0.287426,0.384035,-0.282932,1.646690,1
1.909201,-0.636920,0.718075,-0.640761,1.235530,1
2.635540,0.065401,-0.137432,1.181307,-0.366823,1
-0.374795,-1.289669,0.039613,-0.254820,-1.200155,1
-0.416018,-0.570468,-0.373626,0.076187,-0.051217,1
1.110573,-0.376954,0.133048,0.366055,0.890199,1
0.646337,0.190000,0.798517,-0.176617,0.075626,1
1.734604,0.857580,0.089273,-1.105917,0.057775,1
0.569457,1.294647,0.913214,-0.369362,-1.732338,1
0.479199,-0.544386,1.434394,-0.624674,0.018943,1
1.579586,-2.230365,1.081887,-0.325270,0.524493,1
1.028382,0.305575,0.173976,0.036823,0.750817,1
1.587349,-0.115241,0.026509,0.768559,-0.035035,1
0.028881,0.764131,0.159929,0.553830,-0.723989,1
0.347285,1.130732,0.112047,-0.351791,0.336224,1
0.023374,-0.077126,-1.219115,-0.119362,-0.899922,1
0.074911,0.108211,-0.785898,-0.762782,-0.405515,1
1.905665,0.716012,1.152117,0.078737,-0.059126,1
1.019453,0.549581,-0.631916,-0.253235,0.886263,1
0.649245,0.386120,-1.142773,0.652594,0.199647,1
-0.378011,0.960580,0.332915,0.445059,0.287461,1
0.923802,-1.926893,-0.025511,-1.370516,0.442384,1
1.335262,-0.611722,-0.219357,-0.303087,1.172742,1
1.775726,-0.378882,-0.418342,0.070729,1.879405,1
-0.074849,0.444442,-0.996161,-0.080443,1.218671,1
0.688529,-0.391663,0.237665,-0.121395,1.673114,1
-0.199278,-0.628003,-1.941043,0.228889,0.934339,1
0.116400,0.468807,0.208106,-0.972378,-0.255003,1
