1.400836,-1.045952,-0.696804,1
0.473510,-1.514568,1.640544,1
-0.328987,0.171788,-0.413208,1
0.716042,0.191491,-0.261997,1
-1.539217,-0.434824,0.636446,1
1.683464,0.070563,-0.038691,1
0.587233,-0.126087,0.024007,1
-0.888392,-0.189405,-1.167285,1
1.292590,-1.649228,-0.172879,1
0.396878,0.253233,-0.367056,1
0.285403,-1.116007,0.321943,1
1.554833,-0.036634,-0.201694,1
1.589514,0.127625,1.005569,1
0.987322,0.159447,0.200279,1
1.302395,0.723340,1.063262,1
0.394419,0.601915,1.473957,1
-0.051348,-0.515618,-0.492572,1
1.164956,0.659114,-1.392553,1
3.527374,0.348133,-1.150158,1
2.364685,0.635726,-0.460680,1
1.030584,-0.970434,0.979266,1
1.265416,-0.631822,-1.307293,1
1.896526,0.298423,-0.617182,1
1.466270,-0.671851,1.810736,1
1.148911,-0.448167,0.150940,1
-0.187206,-0.513047,0.695379,1
0.555001,0.832431,-0.368734,1
1.570765,-0.249914,0.295937,1
1.425117,-0.432436,-0.062577,1
1.638324,-1.015922,0.395224,1
1.477833,-0.342497,-0.229406,1
-0.284446,-1.758861,-0.456117,1
1.927457,0.482713,-0.084979,1
0.719255,1.559549,-0.020380,1
1.065917,0.648201,-0.219610,1
0.642382,0.615285,-0.381360,1
1.525645,-0.273407,0.812326,1
1.221727,0.622882,-0.457224,1
1.132671,-1.027762,1.333858,1
1.169603,-1.494543,-0.478592,1
2.764699,-0.345304,-0.523968,1
0.909061,-0.039741,0.786633,1
0.811383,-0.475330,-1.916535,1
0.084409,0.580543,-2.263212,1
2.113926,1.756642,1.606697,1
1.526391,0.940952,-0.188813,1
1.669326,0.186285,1.063984,1
0.825658,-0.486590,-0.534498,1
1.062602,-1.735531,1.191295,1
0.618057,0.976278,-1.313602,1
-0.572602,-0.189424,0.037196,1
0.027461,-1.399373,0.427365,1
3.102667,0.689332,0.136700,1
0.417353,-0.400035,-0.527808,1
0.726412,-0.762918,0.509095,1
0.799541,-0.650051,-0.821478,1
0.238654,-1.325956,-0.338256,1
1.005281,0.319272,0.090563,1
0.421889,0.322641,-1.063240,1
1.367380,0.469460,0.292853,1
1.113492,-0.670521,-1.241316,1
0.738514,-0.504828,-0.135867,1
1.342439,0.263828,0.374453,1
0.066888,0.206471,0.658671,1
-0.007981,-0.536177,-0.178409,1
1.250242,1.538826,0.026431,1
0.420938,-0.958818,-0.478184,1
0.801372,-0.463247,0.390242,1
2.199177,0.032988,0.156210,1
1.044321,-1.399476,0.243706,1
1.127297,1.447800,-0.239444,1
2.040934,-1.006395,0.753449,1
0.664097,0.269763,-1.317108,1
1.335264,-0.135308,0.729228,1
0.493834,1.159975,-0.497301,1
0.716231,0.435003,-0.499979,1
1.924500,0.427542,-0.629343,1
0.431237,0.249398,0.154268,1
1.571157,0.723421,-0.309790,1
0.576097,0.229198,-0.258354,1
2.104349,-0.339931,0.459850,1
1.855060,-0.320760,1.342590,1
1.295574,0.355623,-0.054903,1
-0.226514,0.081829,0.881698,1
2.008395,-0.824984,0.085881,1
0.390197,-0.613221,-1.181433,1
0.259224,-0.673475,-0.235943,1
0.315110,-0.137273,-0.164669,1
1.612226,0.078526,0.681665,1
1.613901,-1.260493,-0.121773,1
1.117346,0.373933,0.399648,1
1.658720,-0.111277,-0.024983,1
1.835992,1.003717,-0.333825,1
0.693507,-0.117315,-0.007271,1
1.318638,0.460570,0.056859,1
0.650439,0.841861,0.047312,1
1.223274,0.978302,1.453240,1
1.301086,0.972878,0.383117,1
1.353720,0.130999,1.067713,1
-1.745513,-0.722224,0.494842,1
1.073534,1.534802,0.146269,1
1.829297,-0.198064,-1.691493,1
0.202994,0.934520,1.440318,1
0.221783,0.254388,1.239872,1
0.428143,0.776798,0.346230,1
1.132677,0.204795,0.140553,1
1.813178,0.062210,-0.504289,1
0.872815,-0.711545,-0.281585,1
1.363387,-0.610651,-0.406227,1
0.980188,0.418534,-1.647582,1
0.074934,-0.520640,-0.180235,1
-0.470073,-0.507426,0.005901,1
0.971967,1.466178,0.908611,1
1.542637,-0.351027,-0.127085,1
-0.661998,-0.138607,-1.072614,1
1.270518,0.087717,-0.129834,1
0.577931,1.279136,0.136464,1
1.293655,0.566805,-0.255728,1
0.933512,-0.033985,0.898593,1
0.285901,-0.208568,-0.972402,1
-0.079574,-1.773028,-1.014566,1
0.588942,0.375689,-0.466288,1
2.144108,-0.834098,0.380845,1
0.932825,0.194486,0.034653,1
0.514494,-1.418223,0.122359,1
0.180128,0.398726,0.682677,0
-1.771430,-0.591649,-0.155920,0
-1.544816,0.888755,-0.711155,0
-0.277220,0.948029,0.392649,0
-2.619292,0.057116,-0.520477,0
-0.247285,0.917988,0.309006,0
-0.951659,0.326489,-0.370584,0
0.363219,-0.115986,0.393782,0
-0.832431,0.849401,0.327344,0
-0.529392,-1.008973,-0.372823,0
-1.631910,0.346890,-0.138771,0
-1.349130,0.288291,0.579496,0
-1.226716,-0.733085,0.787586,0
-0.993905,-1.224964,0.193016,0
0.491920,-0.627777,-0.317405,0
-1.924488,0.024022,0.623663,0
-0.384995,-1.359893,0.348012,0
-0.527370,-0.059338,2.827860,0
-1.408531,0.172685,-0.515866,0
-0.348141,1.261384,0.008697,0
-0.946732,-0.955430,1.137275,0
-0.944366,-0.032553,-0.351558,0
-1.112349,1.468063,0.649096,0
-0.449516,-0.072406,0.602721,0
-0.779607,0.231257,-0.249301,0
-0.539505,0.714115,-0.987691,0
-0.594530,-0.525939,-0.783790,0
-2.296273,-1.463931,-0.391845,0
-0.160532,-0.349509,-0.635828,0
-0.943160,0.852552,1.298050,0
-1.099266,-0.631278,-0.232000,0
-0.933269,-0.351168,-0.588348,0
-1.265668,1.815080,0.226956,0
-1.062213,-0.557216,-0.251621,0
-1.305798,1.178165,-1.019338,0
-1.185287,1.865079,0.106158,0
-1.551742,1.440147,0.586118,0
-0.945083,-0.477350,0.336877,0
-0.420083,-0.015662,-0.004615,0
0.078982,-0.540577,1.479950,0
-2.039565,-0.164553,0.324630,0
-0.419612,0.215712,-0.085750,0
-1.339152,-2.169680,-1.409103,0
-2.370119,1.622176,-0.829334,0
-1.492757,-0.380383,0.046012,0
-0.657688,-1.400577,1.401182,0
-2.858529,0.456946,1.198276,0
-0.896111,-0.186393,0.152963,0
-1.225273,-0.563735,0.408293,0
-1.700875,0.639578,-0.866254,0
-0.499445,0.064613,-1.442983,0
-0.701921,1.337811,-0.329814,0
-1.389279,-0.614833,0.640688,0
-1.740797,0.047503,-0.169692,0
-2.030875,-0.445221,0.524418,0
-1.312230,-0.677599,1.103596,0
-0.656600,0.396454,-0.995297,0
-0.909682,0.799886,1.602142,0
-0.327733,0.933181,0.351909,0
-0.238149,0.335666,-0.219328,0
-0.762323,0.806333,0.672966,0
-1.374680,0.352499,0.041108,0
1.104086,-0.536398,-0.820748,0
-1.042239,-0.091062,-0.973760,0
-0.628179,-1.097343,0.443004,0
-1.288053,-0.589599,0.235386,0
-0.676156,-0.496230,0.267259,0
-0.918767,-1.250859,-0.746185,0
-0.489224,-0.161628,0.632169,0
0.362059,0.565046,-0.739202,0
-1.303438,-0.878104,-0.944106,0
-1.750690,0.230741,-0.847862,0
-0.324777,1.488901,1.288600,0
-0.735343,-0.067220,-0.928895,0
-1.437783,-0.792164,-0.253371,0
-1.238358,0.694478,1.281431,0
-0.207843,1.267472,0.657079,0
0.352810,0.750584,0.973194,0
-0.465546,-0.531728,0.583508,0
-0.896151,-0.173476,0.880460,0
-2.843062,-0.178139,1.404762,0
-2.476183,0.164621,-0.652756,0
-0.220078,-0.287548,1.138299,0
-1.199536,0.342731,0.841288,0
-0.154928,0.766870,-0.356989,0
0.951097,0.107984,0.057068,0
-1.716133,-0.507047,-0.875741,0
0.226175,-0.106029,0.748847,0
-1.859317,-0.665212,-0.539496,0
-1.702901,0.572676,-1.519356,0
-1.174962,1.092115,-0.065133,0
-1.758989,0.574236,0.622229,0
-0.305286,0.070917,-0.632455,0
-1.358195,0.179971,-0.739575,0
-1.069892,0.630816,0.399898,0
-1.389259,0.481050,0.178364,0
-0.669432,-0.545027,-1.672003,0
-0.792955,-0.856882,0.524267,0
-0.739249,-0.548048,0.280124,0
-0.976266,-0.595129,-0.290029,0
-0.678125,0.304711,-0.578113,0
-0.637455,0.212740,-1.994217,0
0.446541,-1.060237,-0.019219,0
-1.268312,-0.052185,-0.600659,0
-0.958291,0.038629,0.079313,0
-0.308766,0.834074,0.087723,0
-1.123588,-0.385060,-0.984135,0
-0.046753,-2.627972,-0.882113,0
-0.756087,1.934072,-0.404566,0
-1.164044,0.373940,-0.428763,0
-1.747599,-0.881272,0.764606,0
-1.933052,-0.351511,-0.266744,0
-1.201171,-0.050709,0.471314,0
-0.138819,1.012692,1.080567,0
-1.716161,0.498612,0.091020,0
-2.095345,0.028146,-0.562883,0
-0.093108,1.138895,0.178433,0
-1.847733,-0.405637,-1.141853,0
-0.840342,0.698779,-0.158380,0
-0.484692,-0.140955,-0.317784,0
-0.560339,-0.361373,0.848055,0
-1.795566,-0.099552,1.503392,0
-0.622596,-0.141330,-1.445782,0
-2.302942,0.392900,-0.239971,0
-0.979421,0.165288,-1.289978,0
